Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Data Entry Department;Sort Invoices by Vendor;sorts;Invoices by Vendor;sort;invoices by vendor;
Data Entry Department;Take Invoice batch to Outbox;takes;Invoice batch to Outbox;take;invoice batch to outbox;
Data Entry Department;Look up Vendor in SAP system;looks up;Vendor in SAP system;look up;vendor in sap system;
Data Entry Department;Sort Invoices by Amount;sorts;Invoices by Amount;sort;invoices by amount;
Validation Department;Send Validated Invoices to the Registry;sends;Validated Invoices to the Registry;send validated;invoices to the registry;
The Registry;Sort by Vendor;sorts by;Vendor;;sort by vendor;
The Registry;Sort by Payment Date;sorts by;Payment Date;;sort by payment date;
The Registry;Archive Invoices;archives;Invoices;;archive invoices;
The Registry;File invoice payment report;files;invoice payment report;file;invoice payment report;
Payment Department;Pay Vendor;pays;Vendor;pay;vendor;
Payment Department;Leave Invoice unpaid until next pay run;leaves;Invoice unpaid until next pay run;leave;invoice|next pay run;
Payment Department;Generate invoice payment report per client;generates;invoice payment report per client;generate;invoice payment report per client;
Payment Department;Send invoice report to client;sends;invoice report to client;send;invoice report to client;
Account Receivable Department;Generate monthly invoice for client;generates;monthly invoice for client;generate;monthly invoice for client;
Account Receivable Department;Monthly invoice marked as paid;;Monthly invoice marked as paid;marked as|paid;monthly invoice;
Vendor;Issue Invoice;issues;Invoice;;issue invoice;
Vendor;Mark invoice as paid;marks;Mark invoice as paid;paid;mark invoice;
Sales;Check Customer;checks;Customer;check;customer;
Sales;Check Solvency;checks;Solvency;check;solvency;
Sales;Check Intercooperability;checks;Intercooperability;check;intercooperability;
Sales;Apply to data base;applies to;data base;apply to;data base;
Sales;Offer Prepayment;offers;Prepayment;offer;prepayment;
Sales;create offer for customer;creates;offer for customer;create;offer for customer;
Sales;Recreate/negotioate offer;recreates;negotioate offer;##reate;rec|nego|##oate offer;
Sales;Send invoice;sends;invoice;send;invoice;
Sales;Send letter of refusal;sends;letter of refusal;send;letter of refusal;
Sales;Check payment;checks;payment;;check payment;
Sales;Send reminder;sends;reminder;send;reminder;
Sales;Close order;closes;order;;close order;
Sales;Check number of reminders;checks;number of reminders;check;number of reminders;
Sales;Contact a lawyer;contacts;lawyer;contact;lawyer;
Logistics;Check capacity;checks;capacity;check;capacity;
Logistics;Send inquiry for goods to supplier;sends;inquiry for goods to supplier;send;inquiry for goods to supplier;
Logistics;Receive suppliers offer;receives;suppliers;receive;suppliers offer;
Logistics;preparing the order;prepares;order;preparing;order;
Logistics;Send goods;sends;goods;send;goods;
Logistics;start production;starts;production;start;production;
Italian Restaurant;ask for menu;asks for;menu;ask for;menu;
Italian Restaurant;check available dishes;checks;available dishes;check;available dishes;
Italian Restaurant;order tiramisu;orders;tiramisu;;order tiramisu;
Italian Restaurant;order a glass of red wine;orders;glass of red wine;order;glass of red wine;
Italian Restaurant;consume your dishes;consumes;dishes;consume;dishes;
Italian Restaurant;ask for check;asks for;check;ask for;check;
Italian Restaurant;waiter was nice;;waiter was nice;;waiter;
Italian Restaurant;waiter was not nice;;waiter was not nice;;waiter;
Italian Restaurant;pay bill and tip;pays;bill|tip;pay;bill|tip;
Italian Restaurant;pay the bill;pays;bill;pay;bill;
Italian Restaurant;skip dessert;skips;dessert;skip;dessert;
Italian Restaurant;order salad;orders;salad;order;salad;
Italian Restaurant;ask for tiramisu;asks for;tiramisu;ask for;tiramisu;
Part Provision Team;Identify parts;identifies;parts;identify;parts;
Part Provision Team;Elicit information from customer;elicits;information from customer;elicit;information from customer;
Part Provision Team;Check availability;checks;availability;check;availability;
Part Provision Team;supplied to customer;supplies to;customer;supplied to;customer;
Part Provision Team;Record customer detail;records;customer detail;record;customer detail;
Part Provision Team;Contract customer;contracts;customer;;contract customer;
Part Provision Team;Parts Collected;;Parts Collected;collected;parts;
Part Provision Team;Payment;;Payment;;payment;
Army;Hold physical exam;holds;physical exam;hold;physical exam;
Army;Shortlist application;shortlists;application;;shortlist application;
Army;Hold mental exam;holds;mental exam;hold;mental exam;
Army;Hold interview;holds;interview;hold;interview;
Army;Recruit applicant;recruits;applicant;;recruit applicant;
Army;Notify failure;notifies;failure;notify;failure;
Army;Schedule exams and interview;schedules;exams|interview;schedule;exams|interview;
Sales & Distribution;Check stock availability;checks;stock availability;check;stock availability;
Sales & Distribution;Confirm order;confirms;order;confirm;order;
Sales & Distribution;Archive order;archives;order;;archive order;
Sales & Distribution;Send invoice;sends;invoice;send;invoice;
Warehouse;Send product;sends;product;send;product;
Warehouse;Manufacture product;manufactures;product;manufacture;product;
Warehouse;Purchase raw materials from Supplier 1;purchases;raw materials from Supplier 1;purchase;raw materials from supplier 1;
Warehouse;Purchase raw materials from Supplier 2;purchases;raw materials from Supplier 2;purchase;raw materials from supplier 2;
Warehouse;Check raw materials availability;checks;raw materials availability;check;raw materials availability;
Sales;Confirm order;confirms;order;confirm;order;
Sales;Emit invoice;emits;invoice;emit;invoice;
Sales;Archive order;archives;order;;archive order;
Cashier;Capture party details;captures;party details;capture;party details;
Cashier;Print file server;prints;file server;;print file server;
Cashier;Receive payment;receives;payment;receive;payment;
Small claims tribunal;Retrieve claim file;retrieves;claim file;retrieve;claim file;
Small claims tribunal;Distribute warrant possession;distributes;warrant possession;distribute;warrant possession;
Small claims tribunal;Store claim file;stores;claim file;;store claim file;
Small claims tribunal;Attach claim report;attaches;claim report;;attach claim report;
Small claims tribunal;Store expanded file;stores;expanded file;store expanded;file;
Small claims tribunal;Notify party;notifies;party;notify;party;
Party;Archive claim;archives;claim;;archive claim;
Small claims tribunal;Distribute warrant possession coversheet;distributes;warrant possession coversheet;distribute;warrant possession coversheet;
Small claims tribunal;Store expanded claim file;stores;expanded claim file;expanded;store|claim file;
Sales;Receive payment;receives;payment;receive;payment;
Assessment Manager;Store application;stores;application;;store application;
Assessment Manager;Get initial validation;gets;initial validation;get;initial validation;
Assessment Manager;Check validation result;checks;validation result;check;validation result;
Assessment Manager;Check modifications to natural environment;checks;modifications to natural environment;check;modifications to natural environment;
Assessment Manager;Apply additional fees;applies;additional fees;apply;additional fees;
Assessment Manager;Check environment protection laws;checks;environment protection laws;check;environment protection laws;
Assessment Manager;Prepare final approval;prepares;final approval;prepare;final approval;
Cadastre;Retrieve geographical infromation;retrieves;geographical infromation;retrieve;geographical infromation;
DMR;Check for road conflicts;checks for;road conflicts;check for;road conflicts;
Seller;Prepare registration information;prepares;registration information;prepare;registration information;
Seller;Request auction creation;requests;auction creation;;request auction creation;
Auctioning Service;Check registration status;checks;registration status;check;registration status;
Auctioning Service;Request account creation;requests;account creation;;request account creation;
Auctioning Service;Confirm auction creation;confirms;auction creation;confirm;auction creation;
Customer;Pay travel;pays;travel;pay;travel;
Customer;Check travel offer;checks;travel offer;check;travel offer;
Customer;Reject offer;rejects;offer;reject;offer;
Customer;Book travel;books;travel;;book travel;
Travel Agency;Make travel offer;makes;travel offer;make;travel offer;
Travel Agency;Order ticket;orders;ticket;;order ticket;
Travel Agency;Confirm booking;confirms;booking;confirm;booking;
Airline;Handle payment;handles;payment;handle;payment;
Airline;Confirm payment;confirms;payment;confirm;payment;
Airline;Refuse payment;refuses;payment;refuse;payment;
Client;Submit request for quote;submits;request for quote;submit;request for quote;
Client;Check quote;checks;quote;check;quote;
Client;Send order;sends;order;send;order;
Client;Send notification;sends;notification;send;notification;
Seller;Prepare quote;prepares;quote;prepare;quote;
Seller;Send quote;sends;quote;send;quote;
Seller;Handle order;handles;order;handle;order;
Seller;Organize shipment;organizes;shipment;organize;shipment;
Seller;Assess request for merchandise return;assesses;request for merchandise return;assess;request for merchandise return;
Seller;Send rejection;sends;rejection;send;rejection;
Seller;Send acceptance;sends;acceptance;send;acceptance;
Seller;Invoice customer;invoices;customer;;invoice customer;
Seller;Receive merchandise;receives;merchandise;receive;merchandise;
Seller;Approve loss claim;approves;loss claim;approve;loss claim;
Customer;Sign delivery notice;signs;delivery notice;sign;delivery notice;
Customer;Assess merchandise;assesses;merchandise;assess;merchandise;
Customer;Lodge damage claim report;lodges;damage claim report;;lodge damage claim report;
Customer;Lodge request for merchandise return;lodges;request for merchandise return;;lodge request for merchandise return;
Customer;Lodge loss claim report;lodges;loss claim report;;lodge loss claim report;
Customer;Attempt suicide;attempts;suicide;attempt;suicide;
Customer;Return merchandise;returns;merchandise;return;merchandise;
Customer;Pay;pays;;pay;;
Risk Assessor;Assess loan risk;assesses;loan risk;assess;loan risk;
Loan Officer;Return application back to applicant;returns;application|applicant;return;application|applicant;
Loan Officer;Check application form completeness;checks;application form completeness;check;application form completeness;
Loan Officer;Assess eligibility;assesses;eligibility;assess;eligibility;
Loan Officer;Reject application;rejects;application;reject;application;
Loan Officer;Send acceptance pack;sends;acceptance pack;send;acceptance pack;
Loan Officer;Verify repayment agreement;verifies;repayment agreement;verify;repayment agreement;
Loan Officer;Prepare acceptance pack;prepares;acceptance pack;prepare;acceptance pack;
Loan Officer;Check if home insurance quote is requested;checks;home insurance quote;check|requested;home insurance quote;
Loan Officer;Cancel application;cancels;application;cancel;application;
Loan Officer;Notify cancelation;notifies;cancelation;notify;cancelation;
Loan Officer;Approve application;approves;application;approve;application;
Loan Officer;Notify approval;notifies;approval;notify;approval;
Loan Officer;Receive updated application;receives;updated application;receive updated;application;
Financial Officer;Check credit history;checks;credit history;check;credit history;
Insurance Sales Rep.;Send home insurance quote;sends;home insurance quote;send;home insurance quote;
Listings;Change schedule;changes;schedule;;change schedule;
Judicary;Resolve judge availability;resolves;judge availability;resolve;judge availability;
Loan Provider;Return application back to applicant;returns;application|applicant;return;application|applicant;
Loan Provider;Check application form completeness;checks;application form completeness;check;application form completeness;
Loan Provider;Receive updated application;receives;updated application;receive updated;application;
Sales;Receive Payment;receives;Payment;receive;payment;
Customer;Provide shipping address;receives;shipping address;provide;shipping address;
Customer;Place purchase order;places;purchase order;;place purchase order;
Customer;Make payment;makes;payment;make;payment;
Seller;Confirm order;confirms;order;confirm;order;
Seller;Manufacture product;manufactures;product;manufacture;product;
Seller;Check stock availability;checks;stock availability;check;stock availability;
Seller;Retrieve product from warehouse;retrieves;product from warehouse;retrieve;product from warehouse;
Seller;Archive order;archives;order;;archive order;
Insurance client;Lodge insurance claim;lodges;insurance claim;;lodge insurance claim;
Insurance client;Check witnesses;checks;witnesses;check;witnesses;
Client;Prepare loan application;prepares;loan application;prepare;loan application;
Client;Check approval letter;checks;approval letter;check;approval letter;
Client;Reject offer;rejects;offer;reject;offer;
Client;Accept offer;accepts;offer;accept;offer;
Mortgage department;Submit disbursement request;submits;disbursement request;submit;disbursement request;
Mortgage department;Apply interest rate reduction;applies;interest rate reduction;apply;interest rate reduction;
Mortgage department;Reject application;rejects;application;reject;application;
Mortgage department;Approve application;approves;application;approve;application;
Mortgage department;Check loan amount;checks;loan amount;check;loan amount;
Mortgage department;Assess application;assesses;application;assess;application;
Insurance department;Prepare insurance offer;prepares;insurance offer;prepare;insurance offer;
Insurance department;Draw insurance contract;draws;insurance contract;draw;insurance contract;
Financial department;Handle disbursement request;handles;disbursement request;handle;disbursement request;
Broker;Forward application to BestLoans;forwards;application to BestLoans;;forward application to bestloans;
Broker;Examine application;examines;application;examine;application;
Broker;Assess application;assesses;application;assess;application;
Broker;Reject application;rejects;application;reject;application;
Broker;Approve application;approves;application;approve;application;
Mortgage department;Register loan application;registers;loan application;register;loan application;
Office;Notify employee;notifies;employee;notify;employee;
Office;Check expense report;checks;expense report;check;expense report;
Office;Create account;creates;account;create;account;
Office;Register amount rectification;registers;amount rectification;;register amount rectification;
Mortgage department;Annul deed;annuls;deed;annul;deed;
Insurance department;Annul insurance contract;annuls;insurance contract;annul;insurance contract;
Financial department;Recall loan;recalls;loan;;recall loan;
Customer;Pay merchandise;pays;merchandise;pay;merchandise;
Carrier;Notify delivery;notifies;delivery;notify;delivery;
Carrier;Transport freight;transports;freight;;transport freight;
Customer;Receive product;receives;product;receive;product;
SSP (Mail Center);Contact client;contacts;client;contact;client;
SSP (Mail Center);Confirm payment of invoice;confirms;payment of invoice;confirm;payment of invoice;
SSP (Mail Center);Request relevant info;requests;relevant info;request;relevant info;
SSP (Mail Center);Receive conformation;receives;conformation;receive;conformation;
Admin Office;Check completeness of invoices;checks;completeness of invoices;check;completeness of invoices;
Admin Office;Tick the relevant box on the invoice entry form;ticks;relevant box on the invoice entry form;tick;relevant box on the invoice entry form;
Admin Office;Return to client via postal mail;returns to;client via postal mail;return to;client via postal mail;
Admin Office;Receive completed invoices;receives;completed invoices;receive completed;invoices;
Mail Center;Open envelopes;opens;envelopes;;open envelopes;
Mail Center;Categorise invoices;categorises;invoices;categorise;invoices;
Admin Office;Check compliance;checks;compliance;check;compliance;
Admin Office;Attach invoice entry form to invoices;attaches;invoice entry form to invoices;attach;invoice entry form to invoices;
Admin Office;Check priority;checks;priority;check;priority;
Admin Office;Apply red stamp on invoice entry form;applies;red stamp on invoice entry form;apply;red stamp on invoice entry form;
Admin Office;Sort invoices per client;sorts;invoices per client;sort;invoices per client;
Admin Office;Sort invoices per vendor;sorts;invoices per vendor;sort;invoices per vendor;
Admin Office;Send invoice to experienced staff;sends;invoice to|staff;send;invoice to experienced staff;
Admin Office;Call client for required information;calls;client for|information;call|required;client|information;
Admin Office;Enter client/vendor information on the invoice entry form;enters;client|vendor information on the invoice entry form;enter;client|vendor information on the invoice entry form;
Admin Office;Check service level agreements;checks;service level agreements;check;service level agreements;
Data Entry Office;Check priority;checks;priority;check;priority;
Data Entry Office;Look up vendor in SAP;looks up;vendor in SAP;look up;vendor in sap;
Data Entry Office;Enter vendor number into invoice entry form;enters;vendor number into invoice entry form;enter;vendor number into invoice entry form;
Data Entry Office;Resort invoices per Vendor;resorts;invoices per Vendor;;resort invoices per vendor;
Data Entry Office;Sort invoices based on invoice amount;bases on;Sort invoices|invoice amount;sort|based on;invoices|invoice amount;
Data Entry Office;Enter invoice data;enters;invoice data;enter;invoice data;
Data Entry Office;Tick invoice entered box on the invoice entry form;ticks;invoice entered box on the invoice entry form;entered;tick invoice|box on the invoice entry form;
Master Data Enter Department;Check priority;checks;priority;check;priority;
Master Data Enter Department;Enter new vendor master record into SAP within 5days;enters;new vendor master record into SAP|days;enter;new vendor master record into sap|##days;
Master Data Enter Department;Enter new vendor master record into SAP within 24 hours;enters;new vendor master record into SAP|hours;enter;new vendor master record into sap|hours;
Validation Office;Check priority;checks;priority;check;priority;
Validation Office;Sort invoices per client;sorts;Sort invoices per client;sort;invoices per client;
Validation Office;Print invoices report from SAP;prints;invoices report from SAP;print|report from;invoices|sap;
Validation Office;Login to SAP;logins to;SAP;log;##in to sap;
Validation Office;Change status to validated;changes status to;validated;change|validated;status;
Validation Office;Send invoices to DEO;sends;invoices to DEO;send;invoices to de;
Registry;Pay invoices;pays;invoices;pay;invoices;
Registry;Generate payment report;generates;payment report;generate;payment report;
Registry;Send report to client;sends;report to client;send;report to client;
Registry;Send report to Registry Officer;sends;report to Registry Officer;send;report to registry officer;
Registry;Select paid invoces;selects paid;invoces;select paid;invoces;
Registry;Archive invoices per vendor;archives;invoices per vendor;archive;invoices per vendor;
Registry;Archive invoices per payment date;archives;invoices per payment date;;archive invoices per payment date;
Registry;Track original invoice;tracks;original invoice;;track original invoice;
Registry;Compare invoice with invoice entry form;compares;invoice with invoice entry form;compare;invoice with invoice entry form;
Registry;Send report to Accounts Receivable Department;sends;report to Accounts Receivable Department;send;report to accounts|##vable department;
Account Receivable Department;Generate monthly invoice;generates;monthly invoice;generate;monthly invoice;
Account Receivable Department;Charge flat fee;charges;flat fee;charge;flat fee;
Validation Office;Check invoice data for errors;checks;invoice data for errors;check;invoice data for errors;
Validation Office;Highlight errors on invoice entry form;highlights;errors on invoice entry form;highlight;errors on invoice entry form;
Validation Office;Keep performance record of DEO;keeps;performance record of DEO;keep;performance record of deo;
Admin Office;Return invoice to client via postal mail;returns;invoice to client|postal mail;return;invoice to client via postal mail;
Admin Office;Send reminder letter;sends;reminder letter;send;reminder letter;
Admin Office;Send 2nd reminder letter;sends;2nd reminder letter;send;2nd reminder letter;
Data Entry Office;Generate Vendor master record request form;generates;Vendor master record request form;generate;vendor master record request form;
Data Entry Office;Staple form to invoice;staples;form to invoice;;staple form to invoice;
Data Entry Office;Place form to invoice;places;form to invoice;;place form to invoice;
Credit Company;Collect credit information;collects;credit information;collect;credit information;
Credit Company;Assess risk;assesses;risk;assess;risk;
Credit Company;Request approval;requests;approval;;request approval;
Credit Company;Accept credit;accepts;credit;accept;credit;
Credit Company;Reject credit;rejects;credit;reject;credit;
Order to Cash;Processing customer demand;processes;customer demand;processing;customer demand;
Order to Cash;Sell product to customer;sells;product to customer;sell;product to customer;
Make to Inventory;Determine demanded components according to planning;determines demanded;demanded components according to planning;determine demanded|according to;components|planning;
Make to Inventory;Purchase missing parts and put on stock;"purchases;puts on";"missing parts;stock";purchase|put on;missing parts|stock;
Production;Perform production;performs;production;perform;production;
Production;Perform quality checks;performs;quality checks;perform;quality checks;
Production;Fill product into a packaging;fills;product into a packaging;fill;product into a packaging;
Production;Pack and label product;packs|labels;product;;pack|label product;
Production;Transport product to the warehouse;transports;product to the warehouse;transport;product to the warehouse;
Production;Perform follow-up production;performs;follow-up production;perform follow;production;
Teacher;Check process model;checks;process model;check;process model;
Teacher;Assign penalty points;assigns;penalty points;assign;penalty points;
Teacher;Check process assign points;checks;process|points;check|assign;process|points;
Teacher;Consult project, check progress;consults;project|progress;consult|check;project|progress;
Team;Agree on team field;agrees on;team field;agree on;team field;
Team;Analyse field and identify process;"analyses;identifies";"field;process";analyse|identify;field|process;
Team;Assign roles in team;assigns;roles in team;assign;roles in team;
Team;Present the project;presents;project;present;project;
Student;Join team;joins;team;join;team;
Student;Create one process model;creates;process model;create;process model;
Student;Fix process until next session;fixes;process until next session;fix;process until next session;
Student;Extend their process to L 2,3;extends;process to L 2,3;extend;process to l 2;
Student;perform work according to the role;performs;work according to the role;perform|according to;work|role;
Client;Deposit amount of money;deposits;amount of money;;deposit amount of money;
Client;Withdraw amount of money;withdraws;amount of money;withdraw;amount of money;
Client;Transfer amount of money;transfers;amount of money;;transfer amount of money;
Client;Provide Further Information;provides;Further Information;provide;further information;
Client;Cancel the order;cancels;order;cancel;order;
Client;Receive invoice;receives;invoice;receive;invoice;
Bank Agent;Enter the required transaction details;enters;transaction details;enter|required;transaction details;
Bank Agent;Enter client's account details;enters;client's account details;enter;client'|account details;
Bank Agent;Notify the client of problem;notifies;client of problem;notify;client of problem;
Bank Agent;Notify client of complete transaction;notifies;client of complete transaction;notify;client of complete transaction;
Bank System;Check Client's account details;checks;Client's account details;check;client'|account details;
Bank System;Add amount of money deposit to account;adds;amount of money deposit;add;amount of money deposit to account;
Bank System;transfer amount of money to account;accounts;transfer amount of money;transfer;amount of money to account;
Bank System;Check account balance;checks;account balance;check;account balance;
Bank System;Withdraw amount from account;withdraws;amount from account;withdraw;amount from account;
Bank System;Issue invoice;issues;invoice;;issue invoice;
Business Analyst;Collect data conduct business analysis regarding customer feedback;collects;data conduct business analysis regarding customer feedback;collect|conduct|regarding;data|business analysis|customer feedback;
Business Analyst;Check design and provide feedback;"checks;provides";"design;feedback";check|provide;design|feedback;
Web Designer;Change design;changes;design;;change design;
PHP/HTML/CSS Specialist;Integrate with the overall implemenation;integrates with;overall implemenation;integrate with;overall implemenation;
PHP/HTML/CSS Specialist;Adjust according to test results;adjusts according to;test results;adjust according to;test results;
Tester;Test the final website to make sure everything is going well;tests;final website;test|make|going;final website to;
Tester;provide test results;provides;test results;provide;test results;
Business Analyst;Collect data conduct business analysis regarding customer service;collects;data conduct business analysis regarding customer service;collect|conduct|regarding;data|business analysis|customer service;
Marketing Manager;Create and provide information about the company;creates|provides;information about the company;create|provide;information about the company;
IT Staff Member;Create community groups on Facebook, Twitter and Myspace;creates;community groups on Facebook,Twitter and Myspace;create;community groups on facebook|twitter|myspace;
IT Staff Member;Add provided information to the created groups;adds provided;information;provided|created;add|information|groups;
IT Staff Member;Add the provided information to the community;adds;information to the community;add|provided;information to the community;
IT Staff Member;Add new information as soon as Received;adds;new information;add|received;new information;
Company's Spokesperson;Inquire about PRWeb press release services and prices for company's specific requirements;inquires about;PRWeb press release services|prices for company's specific requirements;inquire about;prweb press release services|prices for company'|specific requirements;
Company's Spokesperson;Make an order for the specific first run press release;makes;order for the specific first run press release;make;order for the specific first run press release;
PRWeb Representative;Send back information regarding the requested requirements;sends;back information regarding the requested requirements;send|regarding|requested;back information|requirements;
PRWeb Representative;Place an order for a fist run press release with the detailed company info;places;order for a fist run press release with the detailed company info;place;order for a fist run press release with the detailed company info;
PRWeb Services Headquarters;Run the first press release for the company;runs;first press release for the company;run;first press release for the company;
Business Analyst;Collect data about company's products conduct business analysis;collects;data about company|products|business analysis;collect|conduct;data about company'|products|business analysis;
Web Designer;Integrate Design and decide where such data should be placed;"integrates;decides";"Design;where such data should be placed";integrate|decide|placed;design|where such data;
Marketing Manager;collect data and conduct business analysis covering all aspects about company's products;"collects;conducts";data|business analysis covering all aspects about company's products;collect|conduct|covering;data|business analysis|aspects about company'|products;
Marketing Manager;create written material for the leaflet;creates;written material for the leaflet;create written;material for the leaflet;
Marketing Manager;create written material for the whitepaper;creates;written material for the whitepaper;create written;material for the whitepaper;
Graphic Designer;create graphics and develop design for the leaflet;"creates;develops";"graphics;design for the leaflet";create|develop;graphics|design for the leaflet;
Graphic Designer;create graphics and develop design for the whitepaper;"creates;develops";"graphics;design for the whitepaper";create|develop;graphics|design for the whitepaper;
Printing house;Print leaflets as ordered;prints;leaflets;print|ordered;leaflets;
IT Staff Member;Integrate the whitepaper with company's website;integrates;whitepaper with company's website;integrate;whitepaper with company'|website;
Company Representative;Define the Audience;defines;Audience;define;audience;
Company Representative;Develop a Concept;develops;Concept;develop;concept;
Company Representative;Upload to Youtube;uploads to;Youtube;upload to;youtube;
Camera man;Shoot Video;shoots;Video;shoot;video;
Graphic designer;Create Graphics;creates;Graphics;create;graphics;
Sound editor;Record Narration;records;Narration;record;narration;
Sound editor;Find or create Music;finds;Music;find|create;music;
Executive producer/Director;Capture Video to Computer;captures;Video to Computer;capture;video to computer;
Executive producer/Director;Import Audio: Narration, Music and Sound Effects;imports;Audio|Narration|Music|Sound Effects;;import audio|narration|music|sound effects;
Executive producer/Director;Import Graphics;imports;Graphics;import;graphics;
Executive producer/Director;Create Titles, Subtitles, Credits;creates;Titles|Subtitles|Credits;create;titles|subtitles|credits;
Executive producer/Director;Edit it all together;edits;it all together;edit;;
Advertisments Advisor;Determine the Form or Style;determines;Form|Style;determine;form|style;
Advertisments Advisor;Write the Script;writes;Script;write;script;
Advertisments Advisor;Create a Storyboard;creates;Storyboard;create;storyboard;
Customer;bring computer for checking;brings;computer for checking;bring;computer|checking;
Customer;deciding if the cost is low;decides;cost;deciding;cost;
Customer;Deciding to repair;decides to;repair;deciding|repair;;
Customer;going home without fixing the computer;goes;computer;going|fixing;computer;
Customer;Getting back computer;gets;back computer;getting;back computer;
Customer;Paying for the repair;pays for;repair;paying for;repair;
Customer;GOING HOME;goes;Home;going;;
CSR;Checking defecrive computer;checks;defecrive computer;checking;defecrive computer;
CSR;calculate and send price offer;calculates|sends;price offer;calculate|send;price offer;
CSR;getting computer for repairing;gets;computer for repairing;getting|repairing;computer;
CSR;check and repair the hardware;checks|repairs;hardware;check|repair;hardware;
CSR;proper system functionality is tested;is tested;proper system functionality;tested;proper system functionality;
CSR;checks and configures the software;checks|configures;software;checks|configures;software;
CSR;repair is finished;is finished;repair;;repair;
CSR;another arbitrary repair activity is executed;is executed;arbitrary repair activity;executed;arbitrary repair activity;
Pit's Store;Update the online cataloge;updates;online cataloge;update;online cataloge;
Pit's Store;checks available bikes by the envisioned conf.;checks;available bikes by the envisioned conf.;checks|envisioned;available bikes|conf;
Pit's Store;Offer a test ride;offers;test ride;offer;test ride;
Pit's Store;Don't offer a test ride;offers;test ride;offer;test ride;
Pit's Store;final configuration price offer;;final configuration price offer;;final configuration price offer;
Pit's Store;Close the deal;closes;deal;close;deal;
Pit's Store;Don't close the deal;don'ts close;deal;close;deal;
Pit's Store;Get customer concent;gets;customer concent;get;customer concent;
Pit's Store;Contact customer to pick up bike;contacts;customer to pick up bike;contact|pick up;customer to|bike;
Pit's Store;Give the customer the bike;gives;customer the bike;give;customer the bike;
Pit's Store;Get Bike;gets;Bike;get;bike;
Pit's Store;starting cancellation;starts;cancellation;starting;cancellation;
Pit's Store;get refunds from Fami except of cancellation fee;gets;refunds from Fami except cancellation fee;get;refunds from fami except of cancellation fee;
Pit's Store;Returning payment to customer;returns;payment to customer;returning;payment to customer;
Fami;send payments;sends;payments;send;payments;
Customer;Intend to Order a bike;intends to order;bike;intend|order;bike;
Customer;Decide of final configuration;decides of;final configuration;decide of;final configuration;
Customer;Don't want to Order from Pit;wants;Pit;want|order from;pit;
Customer;Accept price;accepts;price;accept;price;
Customer;Bargain about price;bargains about;price;bargain about;price;
Customer;stop negotiation and don't order;stops;negotiation;stop|order;negotiation;
Customer;Pick up bike;picks up;bike;pick up;bike;
Customer;Get payment back;gets;payment;get;payment;
Pit's Store;accept the deal;accepts;deal;accept;deal;
Fami;Update Website;updates;Website;;update website;
Customer;test ride;tests;ride;;test ride;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;waiting for|updated;new bike|conf;
Pit's Store;Receive monthly payment;receives;monthly payment;receive;monthly payment;
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;checking|cancelled|updated;;
Teacher;Assign team to student;assigns;team to student;assign;team to student;
Teacher;Consult;consults;;;consult;
Teacher;Check progress;checks;progress;check;progress;
Student;Fix the process until next session;fixes;process until next session;fix;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;extend;process to level 2;
Student;Perform a work according to the role;performs;work according to role;perform|according to;work|role;
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";analyse|identify;field|processes;
Team;present the project;presents;project;present;project;
Marketing;Analyze market;analyzes;market;analyze;market;
Marketing;Send offer to potential client;sends;offer to potential client;send;offer to potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;prepare;portfolio presentation;
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;inform;management about potential client'|responses;
Management;New client needed;needs;New client;needed;new client;
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";analyze|start;responses|negotiation;
Management;Prepare contract for sign;prepares;contract for sign;prepare;contract for sign;
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";analyze|learn;reasons|lesson;
Management;Sign contract;signs;contract;sign;contract;
Management;Analyze request;analyzes;request;analyze;request;
Finance;find finance resources;finds;finance resources;find;finance resources;
Finance;Pay invoice;pays;invoice;pay;invoice;
IT Department;Analyze request;analyzes;request;analyze;request;
IT Department;Edit and complete request;edits|completes;request;;edit|complete request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;send;fullfil form|request to management;
IT Department;prepare order;prepares;order;prepare;order;
IT Department;receive hw and invoice;receives;hw|invoice;receive;hw|invoice;
Technician;travel by car;travels by;car;travel by;car;
Technician;analyze problem;analyzes;problem;analyze;problem;
Technician;fix problem;fixes;problem;fix;problem;
Technician;call operator;calls;operator;;call operator;
Technician;give customer invoice;gives;customer invoice;give;customer invoice;
Technician;accept assignment;accepts;assignment;accept;assignment;
Technician;select car;selects;car;select;car;
Technician;travel by bus;travels by;bus;travel by;bus;
Operator;understand customers problem;understands;customers problem;understand;customers problem;
Operator;select appropriate technician;selects;appropriate technician;select;appropriate technician;
Operator;check technicians report;checks;technicians report;check|report;technicians;
Operator;close problem;closes;problem;;close problem;
Operator;store problem details into database;stores;problem details into database;store;problem details into database;
Operator;arrange new meeting;arranges;new meeting;arrange;new meeting;
