Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Account Receivable Department;Archive Invoice;archives;Invoice;;;Archive Invoice
Vendor Master Record Data Entry Department;Create Vendor Master Record;creates;Vendor Master Record;Master;Record;Vendor
Admin Department;Recall Client's SLA;recalls;Client|SLA;';s SLA;Recall Client
Admin Department;Search Excel spreadsheet for SLA;searches;Excel spreadsheet for SLA;Search;SLA;Excel spreadsheet
Admin Department;Write SLA on Invoice Entry form;writes;SLA on Invoice Entry form;Write|form;SLA|Entry;Invoice
SSP Clients;Forward Invoice;forwards;Invoice;Forward;Invoice;
SSP Clients;Complete Invoice;completes;Invoice;Complete;Invoice;
SSP Clients;Determine correct compliance information;determines;correct compliance information;;correct compliance information;Determine
SSP Clients;Notify Vendor of Invoice Payment;notifies;Vendor of Invoice Payment;;Payment;Notify Vendor|Invoice
SSP Clients;Pay Monthly Invoice;pays;Monthly Invoice;Pay;Monthly Invoice;
SSP Clients;Modify information for compliance;modifies;information for compliance;;information for compliance;Modify
Admin Department;Check if invoice is compliant with the SLA;checks;invoice|SLA;Check if;invoice|compliant with the SLA;
Admin Department;Return Invoice to Client;returns;Invoice to Client;Return;Invoice;
Admin Department;Send Reminder Letter;sends;Reminder Letter;;Letter;Reminder
Admin Department;Phone client to request required information;"phones;requests";"client;required information";Phone|required;client to request|information;
Admin Department;Complete invoice entry form with compliance information;completes;invoice entry form with compliance information;Complete|entry form with;compliance information;invoice
Data Entry Department;Enter Master Record Request Form;enters;Master Record Request Form;Master;Record Request Form;
Data Entry Department;Enter Vendor code on Invoice Entry form;enters;Vendor code on Invoice Entry form;;code|Entry form;Vendor|Invoice
Data Entry Department;Sort Invoices by Vendor;sorts;Invoices by Vendor;Sort;Invoices by Vendor;
Data Entry Department;Take Invoice batch to Outbox;takes;Invoice batch to Outbox;Take|batch to;Invoice|Outbox;
Data Entry Department;Look up Vendor in SAP system;looks up;Vendor in SAP system;Look up;Vendor in SAP system;
Data Entry Department;Sort Invoices by Amount;sorts;Invoices by Amount;Sort;Invoices by Amount;
Validation Department;Send Validated Invoices to the Registry;sends;Validated Invoices to the Registry;;Validated Invoices to the Registry;
The Registry;Sort by Vendor;sorts by;Vendor;Sort by;Vendor;
The Registry;Sort by Payment Date;sorts by;Payment Date;Sort by;Date;Payment
The Registry;Archive Invoices;archives;Invoices;;;Archive Invoices
The Registry;File invoice payment report;files;invoice payment report;File;payment report;invoice
Payment Department;Pay Vendor;pays;Vendor;Pay;Vendor;
Payment Department;Leave Invoice unpaid until next pay run;leaves;Invoice unpaid until next pay run;pay run;;Invoice unpaid
Payment Department;Generate invoice payment report per client;generates;invoice payment report per client;;payment report per client;Generate invoice
Payment Department;Send invoice report to client;sends;invoice report to client;;report to client;invoice
Account Receivable Department;Generate monthly invoice for client;generates;monthly invoice for client;;client;Generate monthly invoice
Account Receivable Department;Monthly invoice marked as paid;;Monthly invoice marked as paid;;paid;Monthly invoice marked
Vendor;Issue Invoice;issues;Invoice;;Invoice;
Vendor;Mark invoice as paid;marks;Mark invoice as paid;;paid;Mark invoice
Sales;Check Customer;checks;Customer;Check;Customer;
Sales;Check Solvency;checks;Solvency;Check;Solvency;
Sales;Check Intercooperability;checks;Intercooperability;Check;Intercooperability;
Sales;Apply to data base;applies to;data base;;data base;
Sales;Offer Prepayment;offers;Prepayment;;;Offer Prepayment
Sales;create offer for customer;creates;offer for customer;create offer for;customer;
Sales;Recreate/negotioate offer;recreates;negotioate offer;offer;;Recreate|negotioate
Sales;Send invoice;sends;invoice;;invoice;
Sales;Send letter of refusal;sends;letter of refusal;;letter of refusal;
Sales;Check payment;checks;payment;Check;;
Sales;Send reminder;sends;reminder;;reminder;
Sales;Close order;closes;order;;order;
Sales;Check number of reminders;checks;number of reminders;Check;number of reminders;
Sales;Contact a lawyer;contacts;lawyer;;lawyer;
Logistics;Check capacity;checks;capacity;Check;capacity;
Logistics;Send inquiry for goods to supplier;sends;inquiry for goods to supplier;;inquiry for goods to supplier;
Logistics;Receive suppliers offer;receives;suppliers;offer;;Receive suppliers
Logistics;preparing the order;prepares;order;;order;preparing
Logistics;Send goods;sends;goods;;goods;
Logistics;start production;starts;production;start;;production
Italian Restaurant;ask for menu;asks for;menu;ask for;;
Italian Restaurant;check available dishes;checks;available dishes;check available;dishes;
Italian Restaurant;order tiramisu;orders;tiramisu;;order;tiramisu
Italian Restaurant;order a glass of red wine;orders;glass of red wine;;order a glass of red wine;
Italian Restaurant;consume your dishes;consumes;dishes;;dishes;consume
Italian Restaurant;ask for check;asks for;check;ask for;check;
Italian Restaurant;waiter was nice;;waiter was nice;;;waiter
Italian Restaurant;waiter was not nice;;waiter was not nice;;;waiter
Italian Restaurant;pay bill and tip;pays;bill|tip;pay;bill|tip;
Italian Restaurant;pay the bill;pays;bill;pay;bill;
Italian Restaurant;skip dessert;skips;dessert;;dessert;
Italian Restaurant;order salad;orders;salad;;order;salad
Italian Restaurant;ask for tiramisu;asks for;tiramisu;ask for;tiramisu;
Part Provision Team;Identify parts;identifies;parts;;parts;Identify
Part Provision Team;Elicit information from customer;elicits;information from customer;;information from customer;Elicit
Part Provision Team;Check availability;checks;availability;Check;availability;
Part Provision Team;supplied to customer;supplies to;customer;customer;;supplied
Part Provision Team;Record customer detail;records;customer detail;Record;detail;customer
Part Provision Team;Contract customer;contracts;customer;;customer;
Part Provision Team;Parts Collected;;Parts Collected;Parts;Collected;
Part Provision Team;Payment;;Payment;;;Payment
Army;Hold physical exam;holds;physical exam;;physical exam;Hold
Army;Shortlist application;shortlists;application;application;;Shortlist
Army;Hold mental exam;holds;mental exam;;;Hold|exam
Army;Hold interview;holds;interview;;;interview
Army;Recruit applicant;recruits;applicant;;;Recruit applicant
Army;Notify failure;notifies;failure;;;Notify failure
Army;Schedule exams and interview;schedules;exams|interview;;interview;Schedule exams
Sales & Distribution;Check stock availability;checks;stock availability;Check;;stock
Sales & Distribution;Confirm order;confirms;order;;order;Confirm
Sales & Distribution;Archive order;archives;order;;order;Archive
Sales & Distribution;Send invoice;sends;invoice;;invoice;
Warehouse;Send product;sends;product;;product;
Warehouse;Manufacture product;manufactures;product;;product;Manufacture
Warehouse;Purchase raw materials from Supplier 1;purchases;raw materials from Supplier 1;raw;materials from Supplier 1;Purchase
Warehouse;Purchase raw materials from Supplier 2;purchases;raw materials from Supplier 2;raw;materials from Supplier 2;Purchase
Warehouse;Check raw materials availability;checks;raw materials availability;Check raw;materials availability;
Sales;Confirm order;confirms;order;;order;Confirm
Sales;Emit invoice;emits;invoice;;;Emit invoice
Sales;Archive order;archives;order;;order;Archive
Cashier;Capture party details;captures;party details;;party;
Cashier;Print file server;prints;file server;;server;Print file
Cashier;Receive payment;receives;payment;;;Receive
Small claims tribunal;Retrieve claim file;retrieves;claim file;;claim;Retrieve
Small claims tribunal;Distribute warrant possession;distributes;warrant possession;;;Distribute warrant possession
Small claims tribunal;Store claim file;stores;claim file;Store;claim;
Small claims tribunal;Attach claim report;attaches;claim report;;claim report;
Small claims tribunal;Store expanded file;stores;expanded file;Store;;expanded
Small claims tribunal;Notify party;notifies;party;;party;Notify
Party;Archive claim;archives;claim;;claim;Archive
Small claims tribunal;Distribute warrant possession coversheet;distributes;warrant possession coversheet;;;Distribute warrant possession coversheet
Small claims tribunal;Store expanded claim file;stores;expanded claim file;Store|claim;;expanded
Sales;Receive payment;receives;payment;;;Receive
Assessment Manager;Store application;stores;application;Store;application;
Assessment Manager;Get initial validation;gets;initial validation;;initial validation;Get
Assessment Manager;Check validation result;checks;validation result;Check;validation result;
Assessment Manager;Check modifications to natural environment;checks;modifications to natural environment;Check|environment;modifications to natural;
Assessment Manager;Apply additional fees;applies;additional fees;;;additional fees
Assessment Manager;Check environment protection laws;checks;environment protection laws;Check environment;protection;
Assessment Manager;Prepare final approval;prepares;final approval;;;Prepare|approval
Cadastre;Retrieve geographical infromation;retrieves;geographical infromation;;;Retrieve geographical infromation
DMR;Check for road conflicts;checks for;road conflicts;Check for;road conflicts;
Seller;Prepare registration information;prepares;registration information;;information;Prepare registration
Seller;Request auction creation;requests;auction creation;;auction creation;
Auctioning Service;Check registration status;checks;registration status;Check;registration status;
Auctioning Service;Request account creation;requests;account creation;account;;
Auctioning Service;Confirm auction creation;confirms;auction creation;;;Confirm auction creation
Customer;Pay travel;pays;travel;Pay;travel;
Customer;Check travel offer;checks;travel offer;Check|offer;travel;
Customer;Reject offer;rejects;offer;offer;;Reject
Customer;Book travel;books;travel;Book;travel;
Travel Agency;Make travel offer;makes;travel offer;offer;Make travel;
Travel Agency;Order ticket;orders;ticket;;ticket;
Travel Agency;Confirm booking;confirms;booking;;;Confirm booking
Airline;Handle payment;handles;payment;;;
Airline;Confirm payment;confirms;payment;;;Confirm
Airline;Refuse payment;refuses;payment;;;Refuse
Client;Submit request for quote;submits;request for quote;quote;request;
Client;Check quote;checks;quote;Check;;
Client;Send order;sends;order;;order;
Client;Send notification;sends;notification;;notification;
Seller;Prepare quote;prepares;quote;;;Prepare
Seller;Send quote;sends;quote;;;
Seller;Handle order;handles;order;;order;
Seller;Organize shipment;organizes;shipment;;;Organize shipment
Seller;Assess request for merchandise return;assesses;request for merchandise return;return;request;Assess|merchandise
Seller;Send rejection;sends;rejection;;rejection;
Seller;Send acceptance;sends;acceptance;;acceptance;
Seller;Invoice customer;invoices;customer;;;Invoice customer
Seller;Receive merchandise;receives;merchandise;;;Receive merchandise
Seller;Approve loss claim;approves;loss claim;claim;loss;Approve
Customer;Sign delivery notice;signs;delivery notice;Sign|notice;;delivery
Customer;Assess merchandise;assesses;merchandise;;;Assess merchandise
Customer;Lodge damage claim report;lodges;damage claim report;claim;damage|report;Lodge
Customer;Lodge request for merchandise return;lodges;request for merchandise return;return;request;Lodge|merchandise
Customer;Lodge loss claim report;lodges;loss claim report;claim;loss|report;Lodge
Customer;Attempt suicide;attempts;suicide;Attempt;suicide;
Customer;Return merchandise;returns;merchandise;;merchandise;
Customer;Pay;pays;;Pay;;
Risk Assessor;Assess loan risk;assesses;loan risk;;risk;Assess loan
Loan Officer;Return application back to applicant;returns;application|applicant;Return application back;applicant;
Loan Officer;Check application form completeness;checks;application form completeness;Check application form;completeness;
Loan Officer;Assess eligibility;assesses;eligibility;;;Assess eligibility
Loan Officer;Reject application;rejects;application;application;;Reject
Loan Officer;Send acceptance pack;sends;acceptance pack;;pack;acceptance
Loan Officer;Verify repayment agreement;verifies;repayment agreement;;;Verify repayment agreement
Loan Officer;Prepare acceptance pack;prepares;acceptance pack;pack;;Prepare acceptance
Loan Officer;Check if home insurance quote is requested;checks;home insurance quote;Check if;insurance|requested;
Loan Officer;Cancel application;cancels;application;application;;Cancel
Loan Officer;Notify cancelation;notifies;cancelation;;;Notify cancelation
Loan Officer;Approve application;approves;application;application;;Approve
Loan Officer;Notify approval;notifies;approval;;;Notify approval
Loan Officer;Receive updated application;receives;updated application;;updated application;Receive
Financial Officer;Check credit history;checks;credit history;Check credit;history;
Insurance Sales Rep.;Send home insurance quote;sends;home insurance quote;;insurance;
Listings;Change schedule;changes;schedule;;schedule;
Judicary;Resolve judge availability;resolves;judge availability;;availability;Resolve judge
Loan Provider;Return application back to applicant;returns;application|applicant;Return application back;applicant;
Loan Provider;Check application form completeness;checks;application form completeness;Check application form;completeness;
Loan Provider;Receive updated application;receives;updated application;;updated application;Receive
Sales;Receive Payment;receives;Payment;;;Receive Payment
Customer;Provide shipping address;receives;shipping address;;address;Provide shipping
Customer;Place purchase order;places;purchase order;;order;purchase
Customer;Make payment;makes;payment;;;
Seller;Confirm order;confirms;order;;order;Confirm
Seller;Manufacture product;manufactures;product;;product;Manufacture
Seller;Check stock availability;checks;stock availability;Check;;stock
Seller;Retrieve product from warehouse;retrieves;product from warehouse;;product;Retrieve|warehouse
Seller;Archive order;archives;order;;order;Archive
Insurance client;Lodge insurance claim;lodges;insurance claim;claim;;Lodge insurance
Insurance client;Check witnesses;checks;witnesses;Check;witnesses;
Client;Prepare loan application;prepares;loan application;;application;Prepare loan
Client;Check approval letter;checks;approval letter;Check;approval;
Client;Reject offer;rejects;offer;offer;;Reject
Client;Accept offer;accepts;offer;Accept offer;;
Mortgage department;Submit disbursement request;submits;disbursement request;;disbursement;
Mortgage department;Apply interest rate reduction;applies;interest rate reduction;interest;rate reduction;
Mortgage department;Reject application;rejects;application;application;;Reject
Mortgage department;Approve application;approves;application;application;;Approve
Mortgage department;Check loan amount;checks;loan amount;Check;amount;loan
Mortgage department;Assess application;assesses;application;application;;Assess
Insurance department;Prepare insurance offer;prepares;insurance offer;offer;;Prepare insurance
Insurance department;Draw insurance contract;draws;insurance contract;Draw;contract;insurance
Financial department;Handle disbursement request;handles;disbursement request;;request;disbursement
Broker;Forward application to BestLoans;forwards;application to BestLoans;Forward application to;BestLoans;
Broker;Examine application;examines;application;application;;Examine
Broker;Assess application;assesses;application;application;;Assess
Broker;Reject application;rejects;application;application;;Reject
Broker;Approve application;approves;application;application;;Approve
Mortgage department;Register loan application;registers;loan application;Register;loan application;
Office;Notify employee;notifies;employee;;;Notify employee
Office;Check expense report;checks;expense report;Check;expense report;
Office;Create account;creates;account;account;;
Office;Register amount rectification;registers;amount rectification;Register;amount rectification;
Mortgage department;Annul deed;annuls;deed;;;Annul deed
Insurance department;Annul insurance contract;annuls;insurance contract;;contract;Annul insurance
Financial department;Recall loan;recalls;loan;;;Recall loan
Customer;Pay merchandise;pays;merchandise;Pay;merchandise;
Carrier;Notify delivery;notifies;delivery;;;Notify delivery
Carrier;Transport freight;transports;freight;;;Transport freight
Customer;Receive product;receives;product;;product;Receive
SSP (Mail Center);Contact client;contacts;client;;client;Contact
SSP (Mail Center);Confirm payment of invoice;confirms;payment of invoice;;invoice;Confirm
SSP (Mail Center);Request relevant info;requests;relevant info;;Request|info;relevant
SSP (Mail Center);Receive conformation;receives;conformation;;;Receive conformation
Admin Office;Check completeness of invoices;checks;completeness of invoices;Check;completeness of invoices;
Admin Office;Tick the relevant box on the invoice entry form;ticks;relevant box on the invoice entry form;;relevant box on the invoice entry form;Tick
Admin Office;Return to client via postal mail;returns to;client via postal mail;Return to|via;postal mail;
Admin Office;Receive completed invoices;receives;completed invoices;;;Receive completed invoices
Mail Center;Open envelopes;opens;envelopes;;envelopes;
Mail Center;Categorise invoices;categorises;invoices;;;Categorise invoices
Admin Office;Check compliance;checks;compliance;Check;compliance;
Admin Office;Attach invoice entry form to invoices;attaches;invoice entry form to invoices;Attach|entry form to;invoice|invoices;
Admin Office;Check priority;checks;priority;Check;priority;
Admin Office;Apply red stamp on invoice entry form;applies;red stamp on invoice entry form;;red stamp|entry form;invoice
Admin Office;Sort invoices per client;sorts;invoices per client;Sort;per client;invoices
Admin Office;Sort invoices per vendor;sorts;invoices per vendor;Sort;per vendor;invoices
Admin Office;Send invoice to experienced staff;sends;invoice to|staff;;experienced staff;invoice
Admin Office;Call client for required information;calls;client for|information;required;client|information;Call
Admin Office;Enter client/vendor information on the invoice entry form;enters;client|vendor information on the invoice entry form;;client / vendor information on the invoice entry form;
Admin Office;Check service level agreements;checks;service level agreements;Check;service level agreements;
Data Entry Office;Check priority;checks;priority;Check;priority;
Data Entry Office;Look up vendor in SAP;looks up;vendor in SAP;Look up;vendor in SAP;
Data Entry Office;Enter vendor number into invoice entry form;enters;vendor number into invoice entry form;;number into invoice entry form;vendor
Data Entry Office;Resort invoices per Vendor;resorts;invoices per Vendor;;per Vendor;Resort invoices
Data Entry Office;Sort invoices based on invoice amount;bases on;Sort invoices|invoice amount;Sort;invoice amount;invoices based
Data Entry Office;Enter invoice data;enters;invoice data;;;invoice data
Data Entry Office;Tick invoice entered box on the invoice entry form;ticks;invoice entered box on the invoice entry form;form;box on the invoice entry;Tick invoice entered
Master Data Enter Department;Check priority;checks;priority;Check;priority;
Master Data Enter Department;Enter new vendor master record into SAP within 5days;enters;new vendor master record into SAP|days;;master record into SAP within 5days;vendor
Master Data Enter Department;Enter new vendor master record into SAP within 24 hours;enters;new vendor master record into SAP|hours;;master record|24;vendor|SAP|hours
Validation Office;Check priority;checks;priority;Check;priority;
Validation Office;Sort invoices per client;sorts;Sort invoices per client;Sort;per client;invoices
Validation Office;Print invoices report from SAP;prints;invoices report from SAP;;report from SAP;Print invoices
Validation Office;Login to SAP;logins to;SAP;Login to|SAP;;
Validation Office;Change status to validated;changes status to;validated;;status to validated;
Validation Office;Send invoices to DEO;sends;invoices to DEO;;invoices to DEO;
Registry;Pay invoices;pays;invoices;Pay;invoices;
Registry;Generate payment report;generates;payment report;;payment report;Generate
Registry;Send report to client;sends;report to client;;report to client;
Registry;Send report to Registry Officer;sends;report to Registry Officer;;report to Registry Officer;
Registry;Select paid invoces;selects paid;invoces;;;Select paid invoces
Registry;Archive invoices per vendor;archives;invoices per vendor;;per vendor;Archive invoices
Registry;Archive invoices per payment date;archives;invoices per payment date;date;per;Archive invoices
Registry;Track original invoice;tracks;original invoice;;original invoice;
Registry;Compare invoice with invoice entry form;compares;invoice with invoice entry form;form;entry;invoice|invoice
Registry;Send report to Accounts Receivable Department;sends;report to Accounts Receivable Department;;report to Accounts Receivable;Department
Account Receivable Department;Generate monthly invoice;generates;monthly invoice;;;Generate monthly invoice
Account Receivable Department;Charge flat fee;charges;flat fee;Charge;flat fee;
Validation Office;Check invoice data for errors;checks;invoice data for errors;Check;invoice|errors;data
Validation Office;Highlight errors on invoice entry form;highlights;errors on invoice entry form;errors on|form;entry;Highlight|invoice
Validation Office;Keep performance record of DEO;keeps;performance record of DEO;;performance record of DEO;
Admin Office;Return invoice to client via postal mail;returns;invoice to client|postal mail;Return|via;invoice to client|postal mail;
Admin Office;Send reminder letter;sends;reminder letter;;letter;reminder
Admin Office;Send 2nd reminder letter;sends;2nd reminder letter;;letter;2nd reminder
Data Entry Office;Generate Vendor master record request form;generates;Vendor master record request form;form;master record request;Generate Vendor
Data Entry Office;Staple form to invoice;staples;form to invoice;form to;invoice;Staple
Data Entry Office;Place form to invoice;places;form to invoice;Place form to;invoice;
Credit Company;Collect credit information;collects;credit information;credit;information;
Credit Company;Assess risk;assesses;risk;;risk;Assess
Credit Company;Request approval;requests;approval;;Request approval;
Credit Company;Accept credit;accepts;credit;Accept;credit;
Credit Company;Reject credit;rejects;credit;credit;;Reject
Order to Cash;Processing customer demand;processes;customer demand;demand;;Processing customer
Order to Cash;Sell product to customer;sells;product to customer;;product to customer;Sell
Make to Inventory;Determine demanded components according to planning;determines demanded;demanded components according to planning;;according to planning;Determine demanded components
Make to Inventory;Purchase missing parts and put on stock;"purchases;puts on";"missing parts;stock";put on;Purchase missing parts;stock
Production;Perform production;performs;production;;;Perform production
Production;Perform quality checks;performs;quality checks;;quality;Perform
Production;Fill product into a packaging;fills;product into a packaging;Fill;product into a packaging;
Production;Pack and label product;packs|labels;product;Pack;label product;
Production;Transport product to the warehouse;transports;product to the warehouse;;product to the warehouse;Transport
Production;Perform follow-up production;performs;follow-up production;;follow;Perform
Teacher;Check process model;checks;process model;Check;process;
Teacher;Assign penalty points;assigns;penalty points;;;Assign penalty points
Teacher;Check process assign points;checks;process|points;Check;process assign;points
Teacher;Consult project, check progress;consults;project|progress;check;project|progress;Consult
Team;Agree on team field;agrees on;team field;;team field;Agree
Team;Analyse field and identify process;"analyses;identifies";"field;process";;field|process;Analyse|identify
Team;Assign roles in team;assigns;roles in team;;team;Assign roles
Team;Present the project;presents;project;;project;
Student;Join team;joins;team;;team;
Student;Create one process model;creates;process model;;process model;
Student;Fix process until next session;fixes;process until next session;Fix;process until next session;
Student;Extend their process to L 2,3;extends;process to L 2,3;L;process|2|3;Extend
Student;perform work according to the role;performs;work according to the role;work;according to the role;perform
Client;Deposit amount of money;deposits;amount of money;;amount of money;Deposit
Client;Withdraw amount of money;withdraws;amount of money;;amount of money;Withdraw
Client;Transfer amount of money;transfers;amount of money;Transfer;amount of money;
Client;Provide Further Information;provides;Further Information;Information;;Provide
Client;Cancel the order;cancels;order;;order;Cancel
Client;Receive invoice;receives;invoice;;;Receive invoice
Bank Agent;Enter the required transaction details;enters;transaction details;;transaction details;
Bank Agent;Enter client's account details;enters;client's account details;'|account;client;
Bank Agent;Notify the client of problem;notifies;client of problem;;client of problem;Notify
Bank Agent;Notify client of complete transaction;notifies;client of complete transaction;;client|transaction;Notify|complete
Bank System;Check Client's account details;checks;Client's account details;Check|'|account;;Client
Bank System;Add amount of money deposit to account;adds;amount of money deposit;Add|money;amount|deposit to account;
Bank System;transfer amount of money to account;accounts;transfer amount of money;money to|account;transfer amount;
Bank System;Check account balance;checks;account balance;Check account balance;;
Bank System;Withdraw amount from account;withdraws;amount from account;;amount from account;Withdraw
Bank System;Issue invoice;issues;invoice;;invoice;
Business Analyst;Collect data conduct business analysis regarding customer feedback;collects;data conduct business analysis regarding customer feedback;;conduct business analysis regarding;data|customer feedback
Business Analyst;Check design and provide feedback;"checks;provides";"design;feedback";Check;design|feedback;provide
Web Designer;Change design;changes;design;;design;
PHP/HTML/CSS Specialist;Integrate with the overall implemenation;integrates with;overall implemenation;;overall implemenation;Integrate
PHP/HTML/CSS Specialist;Adjust according to test results;adjusts according to;test results;;according to test results;
Tester;Test the final website to make sure everything is going well;tests;final website;Test|make;final website|sure everything|going;
Tester;provide test results;provides;test results;;test;provide
Business Analyst;Collect data conduct business analysis regarding customer service;collects;data conduct business analysis regarding customer service;;conduct business analysis regarding|service;data|customer
Marketing Manager;Create and provide information about the company;creates|provides;information about the company;;provide information about the company;
IT Staff Member;Create community groups on Facebook, Twitter and Myspace;creates;community groups on Facebook,Twitter and Myspace;Facebook;community|Twitter|Myspace;
IT Staff Member;Add provided information to the created groups;adds provided;information;provided;information to the created groups;
IT Staff Member;Add the provided information to the community;adds;information to the community;provided;information to the community;
IT Staff Member;Add new information as soon as Received;adds;new information;Add;new information|Received;
Company's Spokesperson;Inquire about PRWeb press release services and prices for company's specific requirements;inquires about;PRWeb press release services|prices for company's specific requirements;';press release services|specific requirements;Inquire|PRWeb|prices|company|s
Company's Spokesperson;Make an order for the specific first run press release;makes;order for the specific first run press release;run;order|press release;
PRWeb Representative;Send back information regarding the requested requirements;sends;back information regarding the requested requirements;;information regarding the requested requirements;
PRWeb Representative;Place an order for a fist run press release with the detailed company info;places;order for a fist run press release with the detailed company info;run;order for a fist|press release with the detailed company info;
PRWeb Services Headquarters;Run the first press release for the company;runs;first press release for the company;Run;press release for the company;
Business Analyst;Collect data about company's products conduct business analysis;collects;data about company|products|business analysis;';company|s products conduct business analysis;data
Web Designer;Integrate Design and decide where such data should be placed;"integrates;decides";"Design;where such data should be placed";be;placed;Integrate|decide
Marketing Manager;collect data and conduct business analysis covering all aspects about company's products;"collects;conducts";data|business analysis covering all aspects about company's products;collect|conduct|';business analysis covering all aspects|products;data|company|s
Marketing Manager;create written material for the leaflet;creates;written material for the leaflet;create;written material for the leaflet;
Marketing Manager;create written material for the whitepaper;creates;written material for the whitepaper;create;written material for the whitepaper;
Graphic Designer;create graphics and develop design for the leaflet;"creates;develops";"graphics;design for the leaflet";create|develop;graphics|design for the leaflet;
Graphic Designer;create graphics and develop design for the whitepaper;"creates;develops";"graphics;design for the whitepaper";create|develop;graphics|design for the whitepaper;
Printing house;Print leaflets as ordered;prints;leaflets;ordered;;leaflets
IT Staff Member;Integrate the whitepaper with company's website;integrates;whitepaper with company's website;';whitepaper with company|s website;Integrate
Company Representative;Define the Audience;defines;Audience;;Audience;Define
Company Representative;Develop a Concept;develops;Concept;;Concept;
Company Representative;Upload to Youtube;uploads to;Youtube;Upload to|Youtube;;
Camera man;Shoot Video;shoots;Video;;Video;Shoot
Graphic designer;Create Graphics;creates;Graphics;Graphics;;
Sound editor;Record Narration;records;Narration;;;Narration
Sound editor;Find or create Music;finds;Music;create;Music;
Executive producer/Director;Capture Video to Computer;captures;Video to Computer;Video to;Computer;
Executive producer/Director;Import Audio: Narration, Music and Sound Effects;imports;Audio|Narration|Music|Sound Effects;;Audio : Narration|Music|Sound Effects;
Executive producer/Director;Import Graphics;imports;Graphics;Graphics;;
Executive producer/Director;Create Titles, Subtitles, Credits;creates;Titles|Subtitles|Credits;;Subtitles|Credits;Titles
Executive producer/Director;Edit it all together;edits;it all together;Edit;;
Advertisments Advisor;Determine the Form or Style;determines;Form|Style;;Style;Determine
Advertisments Advisor;Write the Script;writes;Script;Write;;
Advertisments Advisor;Create a Storyboard;creates;Storyboard;;Storyboard;
Customer;bring computer for checking;brings;computer for checking;bring;computer for checking;
Customer;deciding if the cost is low;decides;cost;;cost|low;deciding
Customer;Deciding to repair;decides to;repair;repair;;Deciding
Customer;going home without fixing the computer;goes;computer;;fixing the computer;
Customer;Getting back computer;gets;back computer;;computer;
Customer;Paying for the repair;pays for;repair;;repair;Paying
Customer;GOING HOME;goes;Home;;HOME;GOING
CSR;Checking defecrive computer;checks;defecrive computer;;computer;Checking defecrive
CSR;calculate and send price offer;calculates|sends;price offer;send|offer;price;calculate
CSR;getting computer for repairing;gets;computer for repairing;;computer for repairing;getting
CSR;check and repair the hardware;checks|repairs;hardware;check;repair the hardware;
CSR;proper system functionality is tested;is tested;proper system functionality;;system;proper|functionality|tested
CSR;checks and configures the software;checks|configures;software;;software;configures
CSR;repair is finished;is finished;repair;repair;;
CSR;another arbitrary repair activity is executed;is executed;arbitrary repair activity;;arbitrary repair activity|executed;
Pit's Store;Update the online cataloge;updates;online cataloge;Update;online cataloge;
Pit's Store;checks available bikes by the envisioned conf.;checks;available bikes by the envisioned conf.;available;bikes by the envisioned conf;
Pit's Store;Offer a test ride;offers;test ride;;test ride;Offer
Pit's Store;Don't offer a test ride;offers;test ride;'|offer;test;
Pit's Store;final configuration price offer;;final configuration price offer;offer;price;configuration
Pit's Store;Close the deal;closes;deal;deal;;
Pit's Store;Don't close the deal;don'ts close;deal;'|deal;;
Pit's Store;Get customer concent;gets;customer concent;;;customer concent
Pit's Store;Contact customer to pick up bike;contacts;customer to pick up bike;pick up;Contact customer|bike;
Pit's Store;Give the customer the bike;gives;customer the bike;Give;customer the bike;
Pit's Store;Get Bike;gets;Bike;;;Bike
Pit's Store;starting cancellation;starts;cancellation;;cancellation;
Pit's Store;get refunds from Fami except of cancellation fee;gets;refunds from Fami except cancellation fee;get;refunds|cancellation fee;Fami except
Pit's Store;Returning payment to customer;returns;payment to customer;;customer;Returning
Fami;send payments;sends;payments;send;payments;
Customer;Intend to Order a bike;intends to order;bike;;Order a bike;Intend
Customer;Decide of final configuration;decides of;final configuration;;final configuration;Decide
Customer;Don't want to Order from Pit;wants;Pit;'|want to;Order from Pit;
Customer;Accept price;accepts;price;Accept;price;
Customer;Bargain about price;bargains about;price;;price;Bargain
Customer;stop negotiation and don't order;stops;negotiation;stop|';negotiation|don|t order;
Customer;Pick up bike;picks up;bike;;bike;Pick
Customer;Get payment back;gets;payment;Get;;
Pit's Store;accept the deal;accepts;deal;accept|deal;;
Fami;Update Website;updates;Website;Update;Website;
Customer;test ride;tests;ride;;test;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;;new bike with updated conf;waiting
Pit's Store;Receive monthly payment;receives;monthly payment;;;Receive monthly
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;be;cancelled / updated;
Teacher;Assign team to student;assigns;team to student;student;team;Assign
Teacher;Consult;consults;;;;Consult
Teacher;Check progress;checks;progress;Check;progress;
Student;Fix the process until next session;fixes;process until next session;Fix;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;Level;process|2|3;Extend
Student;Perform a work according to the role;performs;work according to role;work;according to the role;Perform
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";;field|processes;Analyse|identify
Team;present the project;presents;project;present;project;
Marketing;Analyze market;analyzes;market;;market;Analyze
