Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Lease Option;Search For Location*;searches for;Location;Searches For;Location;
Lease Option;Choose Lease Lenght;chooses;Lease Lenght;Chooses;;
Lease Option;Negotiate Lease Lenght;negotiates;Lease Lenght;;;
Lease Option;Check Lease Information;checks;Lease Information;Checks;Information;
Protecting Your Business;Identify your business Name;identifies;business Name;;business Name;
Protecting Your Business;Identify your business structure;identifies;business structure;;business structure;
Protecting Your Business;Identify your business assets;identifies;business assets;;business assets;
Protecting Your Business;Choose the suitable IP;chooses;suitable IP;Chooses;suitable IP;
Protecting Your Business;Trade mark;;Trade mark;;Trade mark;
Protecting Your Business;Design;;Design;;Design;
Protecting Your Business;Patents;;Patents;;;
Protecting Your Business;Copyright;;Copyright;;Copyright;
Protecting Your Business;Domain names.;;Domain names;;Domain names;
Protecting Your Business;Check business assets;checks;business assets;Checks;business assets;
Protecting Your Business;Log in to IPAUS;logs in;IPAUS;Logs in;;
Protecting Your Business;Existing User;exists;User;;User;
Protecting Your Business;Fill and Attach all the require Documents;fills;require Documents;Fills|requires;;
Protecting Your Business;Reject;rejects;;;;
Protecting Your Business;Approve;approves;;;;
Protecting Your Business;Pay the applications Fees;pays;applications Fees;Pays;applications;
Setting Up a Bank Account;Identify your Business;identifies;Business;;Business;
Setting Up a Bank Account;Evaluate the Business Needs;evaluates;Business Needs;;Business;
Setting Up a Bank Account;Evaluate the financial plane;evaluates;financial plane;;financial plane;
Setting Up a Bank Account;Evaluate the marketing plane;evaluates;marketing plane;;marketing plane;
Setting Up a Bank Account;Determine Business Budget;determines;Business Budget;;Business Budget;
Setting Up a Bank Account;Start searching;starts;searching;Starts searching;;
Setting Up a Bank Account;make list of banks;makes;list of banks;makes;list;
Setting Up a Bank Account;Evaluate the stability of banks financial institution;evaluates;stability of banks|financial institution;;bank s financial institution;
Setting Up a Bank Account;Evaluate your personal and management relationship with the bank;evaluates;management relationship with the bank;;management relationship with the bank;
Setting Up a Bank Account;Evaluate what kinds of accounts available;evaluates;kinds of accounts;;;
Setting Up a Bank Account;Evaluate interest rate paid on accounts;evaluates;interest rate|accounts;pays on;interest rate;
Setting Up a Bank Account;Evaluate offer for the business account;evaluates;offer for the business account;;offer for the business account;
Setting Up a Bank Account;Evaluate the funds policies;evaluates;funds policies;;policies;
Setting Up a Bank Account;Evaluate bank Features *;evaluates;bank Features;;bank;
Setting Up a Bank Account;Check bank suitability;checks;bank suitability;Checks;bank;
Setting Up a Bank Account;Not suitable;;;;;
Setting Up a Bank Account;Suitable;;;;;
Setting Up a Bank Account;Open bank account;opens;bank account;Opens;bank account;
Setting Up a Bank Account;Provide the ACN;provides;ACN;Provides;;
Setting Up a Bank Account;Provide the ABN;provides;ABN;Provides;;
Setting Up a Bank Account;Get a business account;gets;business account;Gets;business account;
Evaluate loan policies;Determine the amount of money needed;determines;amount of money;needs;amount of money;
Evaluate loan policies;Evaluate types of loans;evaluates;types of loans;;types;
Evaluate loan policies;Evaluate the interest and fees of the loan;evaluates;interest|fees of the loan;;interest|fees of the loan;
Evaluate loan policies;Determine the loan timeline;determines;loan timeline;;loan;
Evaluate loan policies;Evaluate the business income to repay the loan;evaluates;business income|loan;;business income to|loan;
Evaluate loan policies;Evaluate the security offered to the lender;evaluates;security|lender;offers to;security;
Evaluate loan policies;Provide a detailed business plan (Proposal);provides;detailed business plan|Proposal;Provides;detailed business plan;
Evaluate loan policies;Get the loan;gets;loan;Gets;loan;
Insurance;Identify your business Name;identifies;business Name;;business Name;
Insurance;Identify your business structure;identifies;business structure;;business structure;
Insurance;Identify your business location;identifies;business location;;business location;
Insurance;Identify your business type;identifies;business type;;business type;
Insurance;Evaluate your business insurance needs;evaluates;business insurance needs;;business insurance needs;
Insurance;Start searching;starts;searching;Starts searching;;
Insurance;Evaluate your search result based on;evaluates;search result;bases on;search result;
Insurance;Financial Stability of Insurance Company;;Financial Stability of Insurance Company;;Insurance Company;
Insurance;Insurance Company with the Best Customer Service;;Insurance Company with the Best Customer Service;;Insurance Company with the Best Customer Service;
Insurance;Identify the required insurance;identifies;insurance;requires;insurance;
Insurance;Liability insurance;;Liability insurance;;insurance;
Insurance;Assets & revenue insurance;;Assets|revenue insurance;;revenue insurance;
Insurance;People insurance;;People insurance;;People insurance;
Insurance;Register;;Register;;Register;
Insurance;Public Liability;;Public Liability;;;
Insurance;Professional Indemnity;;Professional Indemnity;;;
Insurance;Product Liability;;Product Liability;;Product;
Insurance;Building and contents;;Building|contents;;Building;
Insurance;Employee dishonesty;;Employee dishonesty;;;
Insurance;Electronic equipment;;Electronic equipment;;Electronic equipment;
Insurance;Workers Compensation;;Workers Compensation;;;
Insurance;Superannuation;;Superannuation;;;
Business Licence;Finish the earlier requirements;finishes;earlier requirements;;earlier requirements;
Business Licence;Business location;;Business location;;Business location;
Business Licence;Business legal structure;;Business legal structure;;Business legal structure;
Business Licence;Setting up back account;settings up;back account;;back account;
Business Licence;Business name;;Business name;;Business name;
Business Licence;Insurance;;Insurance;;Insurance;
Business Licence;Check the Business Licence Information Service in your state;checks;Business Licence Information Service in|state;Checks;Business|Information Service|state;
Business Licence;Get information;gets;information;Gets;information;
Business Licence;Answer a series of simple questions;answers;series of simple questions;Answers;series of simple questions;
Business Licence;Find out the licences that you need;finds out;licences;Finds out|needs;;
Business Licence;Select licence;selects;licence;Selects;licence;
Business Licence;Fill out the application;fills out;application;Fills out;application;
Business Licence;Apply to the city council;applies to;city council;;city council;
Business Licence;Get the Business licence;gets;Business licence;Gets;Business licence;
Registry;selects the paper-based invoices;selects;paper|invoices;bases;paper;
Registry;Sort the invoices per vendor;sorts;invoices per vendor;Sorts;vendor;
Registry;Sort the invoices per payment data;sorts;invoices per payment data;Sorts;payment data;
Registry;Archive invoices;archives;invoices;;Archive;
Registry;Track invoice;tracks;invoice;;Track;
The payment office;Pay the invoices as late as possible;pays;invoices;Pays;;
SSP;Enter required information;enters;required information;Enters required;information;
SSP;Enter client name;enters;client name;Enters;client name;
SSP;Enter vendor name;enters;vendor name;Enters;vendor name;
SSP;Enter the date of the arrival;enters;date of the arrival;Enters;date;
BCC;Confirm;confirms;;;;
BCC;Deny;denies;;;;
The User;Enter new user account details;enters;new user account details;Enters;new user account details;
Bank;Open Bank Account;opens;bank account;Opens;Bank Account;
Bank;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number;
Bank;Australian Business Number (ABN);;Australian Business Number|ABN;;Australian Business Number;
Bank;Getting Business Account;gets;Business Account;Gettings;Business Account;
Bank;Deposit;deposits;;;Deposit;
Bank;Create Business Plan;creates;Business Plan;Creates;Business Plan;
Bank;Self Funding Venture;;Self Funding Venture;;Self;
Bank;Government Grant;;Government Grant;;Government Grant;
Bank;Bank Financial Help;;Bank Financial Help;;Bank Financial Help;
Bank;Getting Business Loan;gets;Business Loan;Gettings;Business Loan;
Bank;Sort Finance and Expenses;sorts;Finance|Expenses;Sorts;Finance;
Government Requirement;Prepare Requirement;prepares;Requirement;;;
Government Requirement;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;Government;
Government Requirement;Individual;;;;Individual;
Government Requirement;Professional;;;;;
Government Requirement;Choose Trading Name;chooses;Trading Name;Chooses;Trading Name;
Government Requirement;New Trading Name;;New Trading Name;;New Trading Name;
Government Requirement;Existing Trading Name;exists;Trading Name;;Trading Name;
Government Requirement;Apply in Australian Business Number;applies in;Australian Business Number;;Australian Business Number;
Government Requirement;Register Trading Name;registers;Trading Name;;Register Trading Name;
Government Requirement;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;;office of Fair trading;
Government Requirement;Registering in Australian Taxation Office;registers in;Australian Taxation Office;;Office;
Government Requirement;Choose Business Structure;chooses;Business Structure;Chooses;Business;
Government Requirement;Partnership;;Partnership;;;
Government Requirement;Company;;Company;;Company;
Government Requirement;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number;
Government Requirement;Tax File Number (TFN);;Tax File Number|TFN;;Tax File Number;
Government Requirement;Government Sales Tax (GST);;Government Sales Tax|GST;;Government Sales Tax;
Premises and Lease;Location and Availability;;Location|Availability;;Location;
Premises and Lease;Choose Premises Payment Option;chooses;Premises Payment Option;Chooses;Option;
Premises and Lease;Rent Lease;rents;Lease;Rents;;
Premises and Lease;Find Retail Solicitor;finds;Retail Solicitor;Finds;;
Premises and Lease;Negotiate Lease;negotiates;Lease;;;
Premises and Lease;Rental Amount;;Rental Amount;;;
Premises and Lease;Term and Conditions;;Term|Conditions;;;
Premises and Lease;Pay Deposit;pays;Deposit;;Pay Deposit;
Premises and Lease;Generate Lease;generates;Lease;;;
Premises and Lease;Start Looking for Premises;starts looking for;Premises;Starts Looking for;;
Premises and Lease;Check Premises;checks;Premises;Checks;;
Premises and Lease;Check Surrounding Business Environment;checks;Surrounding Business Environment;Checks;Business;
Premises and Lease;Buy;buys;;Buys;;
Legal Requirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;City Council;
Legal Requirement;Start Shop Decoration;starts;Shop Decoration;Starts;Shop;
Legal Requirement;Complete Shop Decoration;completes;Shop Decoration;;Complete Shop;
Legal Requirement;Select Insurance;selects;Insurance;Selects;Insurance;
Legal Requirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;Work cover Insurance;
Legal Requirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Insurance;
Legal Requirement;Get Licence;gets;Licence;Gets;;
Legal Requirement;Start Operating the Business;starts operating;Business;Starts;Business;
Government Requirenment;Prepare Requirement;prepares;Requirement;;;
Government Requirenment;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;Government;
Government Requirenment;Individual;;;;Individual;
Government Requirenment;Professional;;;;;
Government Requirenment;Choose Trading Name;chooses;Trading Name;Chooses;Trading Name;
Government Requirenment;New Trading Name;;New Trading Name;;New Trading Name;
Government Requirenment;Existing Trading Name;;Existing Trading Name;;Trading Name;
Government Requirenment;Apply in Australian Business Number;applies in;Australian Business Number;;Australian Business Number;
Government Requirenment;Register Trading Name;registers;Trading Name;;Register Trading Name;
Government Requirenment;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;;office of Fair trading;
Government Requirenment;Registering in Australian Taxation Office;registers in;Australian Taxation Office;;Office;
Government Requirenment;Choose Business Structure;chooses;Business Structure;Chooses;Business;
Government Requirenment;Partnership;;Partnership;;;
Government Requirenment;Company;;Company;;Company;
Government Requirenment;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number;
Government Requirenment;Tax File Number (TFN);;Tax File Number|TFN;;Tax File Number;
Government Requirenment;Government Sales Tax (GST);;Government Sales Tax|GST;;Government Sales Tax;
Legal Reuirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;City Council;
Legal Reuirement;Start Shop Decoration;starts;Shop Decoration;Starts;Shop;
Legal Reuirement;Complete Shop Decoration;completes;Shop Decoration;;Complete Shop;
Legal Reuirement;Select Insurance;selects;Insurance;Selects;Insurance;
Legal Reuirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;Work cover Insurance;
Legal Reuirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Insurance;
Legal Reuirement;Get Licence;gets;Licence;Gets;;
Legal Reuirement;Start Operating the Business;starts operating;Business;Starts;Business;
Promotion plan;Identify business type;identifies;business type;;business type;
Promotion plan;Check financial plan;checks;financial plan;Checks;financial plan;
Promotion plan;Check marketing plan;checks;marketing plan;Checks;marketing plan;
Promotion plan;Evaluate competitor promotion plan;evaluates;competitor promotion plan;;promotion plan;
Promotion plan;Define potential costumer;defines;potential costumer;;;
Promotion plan;Identify your promotion plan goals;identifies;promotion plan goals;;promotion plan goals;
Promotion plan;Select promotion plan type;selects;promotion plan type;Selects;promotion plan type;
Promotion plan;Media ads;;Media ads;;Media;
Promotion plan;Internet ads (e-commerce);;Internet ads|e-commerce;;Internet;
Promotion plan;Network exchange ads;;Network exchange ads;;Network exchange;
Promotion plan;Newspaper;;Newspaper;;Newspaper;
Promotion plan;Magazine;;Magazine;;Magazine;
Promotion plan;Radio;;Radio;;Radio;
Promotion plan;Television;;Television;;Television;
Promotion plan;E-mail;;E- mail;;;
Promotion plan;Yellow page listing;;Yellow page listing;;Yellow page;
Promotion plan;Discount;;Discount;;;
Promotion plan;Promotional Gimmicks;;Promotional Gimmicks;;;
Promotion plan;Customer contact;;Customer contact;;Customer contact;
Promotion plan;Mail;;Mail;;Mail;
Financial Plan;Evaluate Business Requirement;evaluates;Business Requirement;;Business;
Financial Plan;Evaluate Business Need;evaluates;Business Need;;Business Need;
Financial Plan;Determine Nature of the Business;determines;Nature of the Business;;Nature of the Business;
Financial Plan;Estimate Cash Flow;estimates;Cash Flow;;Cash;
Financial Plan;Estimate Cash Outflow;estimates;Cash Outflow;;Cash;
Financial Plan;Gathering financial data;gathers;financial data;;financial data;
Financial Plan;Income;;Income;;;
Financial Plan;Debt Level;;Debt Level;;Level;
Financial Plan;Commitment;;Commitment;;;
Financial Plan;Liability;;Liability;;;
Financial Plan;Evaluate the Financial Sources;evaluates;Financial Sources;;;
Financial Plan;Identify Financial Risk;identifies;Financial Risk;;Financial Risk;
Financial Plan;Interest Rate;;Interest Rate;;Rate;
Financial Plan;Amount of Credit;;Amount of Credit;;Credit;
Financial Plan;Cash Flow;;Cash Flow;;Cash;
Financial Plan;Market Risk;;Market Risk;;Market Risk;
Financial Plan;Create The Financial Plan;creates;Financial Plan;Creates;Financial Plan;
Financial Plan;Evaluate The Financial Plan;evaluates;Financial Plan;;Financial Plan;
Marketing Plan;Define Marketing Goal;defines;Marketing Goal;;Marketing;
Marketing Plan;Determine Marketing Objectives;determines;Marketing Objectives;;Marketing;
Marketing Plan;Define Primary Objectives;defines;Primary Objectives;;;
Marketing Plan;Define Primary Sub-Objectives;defines;Primary Sub- Objectives;;;
Marketing Plan;Determine Target Market;determines;Target Market;;Target Market;
Marketing Plan;Understand the Product/Services;understands;Product|Services;;Product;
Marketing Plan;Determine Business Location;determines;Business Location;;Business Location;
Marketing Plan;Determine the Product/ Services Prices;determines;Product|Services Prices;;Product|Services;
Marketing Plan;Determine the Financial Plan Budget;determines;Financial Plan Budget;;Financial Plan Budget;
Marketing Plan;Generate Marketing Strategies;generates;Marketing Strategies;;Marketing;
Marketing Plan;Create Market Development;creates;Market Development;Creates;Market Development;
Marketing Plan;Create Promotional Techniques;creates;Promotional Techniques;Creates;;
Marketing Plan;Create Monitoring Techniques;creates;Monitoring Techniques;Creates;;
Admin Office;Enters date for completion;enters;date for completion;;date;
Company;Track invoice;tracks;invoice;;Track;
SSP;Enter client details;enters;client details;Enters;client details;
SSP;Enter Billing address;enters;Billing address;Enters;address;
SSP;Enter Shipping address;enters;Shipping address;Enters;address;
Registry;Sort the invoices per Client;sorts;invoices per Client;Sorts;Client;
The payment office;Pay the invoices;pays;invoices;Pays;;
Client;Log in;logs in;;Logs;;
Client;Select service;selects;service;Selects;service;
Client;Individual;;;;Individual;
Client;Educational;;;;;
Client;Businesses;;Businesses;;;
Client;Choose payment method;chooses;payment method;Chooses;payment method;
Client;Confirm payment;confirms;payment;;payment;
Client;Send service to client;sends;service to client;Sends;service to client;
User;Determine your business needs;determines;business needs;;business needs;
User;Check your budget;checks;budget;Checks;budget;
User;Start search for ISP;starts;search for ISP;Starts;search;
User;Evaluate the ISP provider;evaluates;ISP provider;;provider;
User;Read reviews about the companies;reads;reviews about the companies;Reads;reviews about the companies;
User;Determine how long the provider been in business;determines;provider|business;;provider|business;
User;Check if they require specific hardware;checks;specific hardware;Checks|requires;specific hardware;
User;Check ISP Prices;checks;ISP Prices;Checks;;
User;Check ISP payment options;checks;ISP payment options;Checks;payment options;
User;Check ISP Help desk;checks;ISP Help desk;Checks;Help;
User;Check ISP download/upload plans limit;checks;ISP download|upload plans limit;Checks;download|upload plans limit;
User;Check ISP speed plan;checks;ISP speed plan;Checks;speed plan;
User;Check ISP email accounts;checks;ISP email accounts;Checks;email;
External Expert;Receive request;receives;request;;request;
External Expert;Send response;sends;response;Sends;response;
External Expert;Work on request;works on;request;Works on;request;
Referee;Start case;starts;case;Starts;case;
Referee;Receive review;receives;review;;review;
Referee;File results;files;results;;File results;
Referee;Write report;writes;report;;report;
Managing director;Start case;starts;case;Starts;case;
Managing director;Receive response;receives;response;;response;
Managing director;Forward review;forwards;review;;review;
Managing director;Write check for expert;writes;check for expert;;check for expert;
Customers;Generate RFQ;generates;RFQ;;;
Customers;Analyze Sales Quote;analyzes;Sales Quote;;Sales Quote;
Customer;Review Suppliers and Send RFQ;sends;Review Suppliers|RFQ;Reviews|Sends;;
Customer;Send Purchase Order;sends;Purchase Order;Sends;Order;
Customer;Sending an inquiry on products availability;sends;inquiry on products availability;;products;
Customer;Verifies Pricing and terms of items;verifies;Pricing|terms of items;;terms of items;
Customer;Send Payment;sends;Payment;Sends;;
Customer;Wait for Quotation;waits for;Quotation;Waits for;;
Customer;Waiting for purchase invoice and shipment;waits for;purchase invoice|shipment;;purchase;
Supplier;Send the shipment and packing list;sends;shipment|packing list;Sends;list;
Supplier;Send Bill;sends;Bill;Sends;Bill;
Supplier;Receive Payment for goods;receives;Payment for goods;;;
Student;Decides to add or drop a class late;decides to add|decides to drop;class;adds|drops;class;
Student;Communicates with teacher about adding or dropping;communicates with;teacher|dropping;adds;teacher;
Web design team;informational meeting;;informational meeting;;meeting;
Web design team;storyboard;;storyboard;;;
Web design team;design;;design;;design;
Web design team;development;;development;;development;
Web design team;prepare content;prepares;content;prepares;content;
Web design team;initial draft;;initial draft;;initial draft;
Web design team;preparation final version;;preparation final version;;preparation final version;
Web design team;building;;building;;building;
Web design team;review;;review;;review;
Web design team;approval of site;;approval of site;;site;
marketing team;review initial draft;reviews;initial draft;reviews;initial draft;
Charles;empty mailbox;empties;mailbox;;;
Charles;call applicant, ask for completion of data;"calls;asks";"applicant;completion of data";calls|asks for;data;
Charles;add incoming mail number, record letter in letter box, archive it;"adds;records";"incoming mail number;letter in letter box|archive";adds|records;mail number|letter in letter box;
Charles;takes letters to Miranda;takes;letters to Miranda;takes;letters to Miranda;
Miranda;stamps letter;stamps;letter;;letter;
Miranda;hands letter to Charles;hands;letter to Charles;;hands letter to Charles;
Applicant;send application;sends;application;sends;application;
Charles;write amount in member register;writes;amount in member register;writes;amount in member register;
Miranda;tell Charles;tells;Charles;tells;Charles;
Miranda;calculates membership fee;calculates;membership fee;;membership fee;
sales department;store order;stores;order;;store order;
sales department;reject order;rejects;order;;order;
sales department;accept order;accepts;order;accepts;order;
sales department;check order;checks;order;;check order;
sales department;Ship order;ships;order;;order;
engineering department;Preparation;;Preparation;;;
engineering department;assembles the bicycle;assembles;bicycle;;;
storehouse;check quantity of each part;checks;quantity of each part;checks;part;
storehouse;reserved;reserves;;reserves;;
storehouse;back-ordered;back-orders;;;;
customer;Connecting with website;connects with;website;;website;
customer;Account Preparation    ~;;Account Preparation;;Account;
customer;Send Feedback;sends;Feedback;Sends;Feedback;
customer;Receive order;receives;order;;order;
customer;Checkout    ~;;Checkout;;;
customer;Receive Confirmation;receives;Confirmation;;;
Catering service;Administration      ~;;Administration;;Administration;
Catering service;Check Order;checks;Order;Checks;Order;
Catering service;Store Order;stores;Order;;Store Order;
Catering service;Send Confirmation;sends;Confirmation;Sends;;
Catering service;Preparation of warm food;;Preparation of warm food;;warm food;
Catering service;Delete Order;deletes;Order;;Order;
Catering service;Take cold goods;takes;cold goods;Takes;;
Catering service;Ship Goods;ships;Goods;;;
Catering service;Send feedback e-mail;sends;feedback e-mail;Sends;feedback;
Catering service;Receive Feedback;receives;Feedback;;Feedback;
Credit officer;make decision;makes;decision;makes;decision;
Credit officer;Deliver credit card;delivers;credit card;;credit card;
Credit officer;produce credit card;produces;credit card;produces;credit card;
Credit officer;notify customer;notifies;customer;;customer;
Clerck;Check completeness;checks;completeness;Checks;;
Clerck;Ask additional information;asks;additional information;Asks;additional information;
Clerck;check income source;checks;income source;checks;income source;
Clerck;check credit history;checks;credit history;checks;credit history;
Clerck;Produce credit assessment;produces;credit assessment;;credit assessment;
Clerck;mark as withdrawn and file;"mark as;files ";"withdrawn;";marks as|files;;
Senior credit officer;make decition;makes;decition;makes;;
Select forest plots;Find plots;finds;plots;Finds;;
Select forest plots;Assess plots;assesses;plots;;;
Select forest plots;Make initial offering;makes;initial offering;Makes;initial offering;
Select forest plots;Tax on the field;taxes on;field;;Tax on the field;
Select forest plots;Register offering in online system;registers;offerings in online system;Registers;offering in online system;
Select forest plots;Buy forest plot;buys;forest plot;Buys;plot;
Employee;Fill in procurement form;fills in;procurement form;Fills in;form;
Employee;Get quote from vendor;gets;quote from vendor;Gets;quote from vendor;
Supervisors;Approve financially;approves financially;;;;
Supervisors;Approve the necessity;approves;necessity;;;
Purchase Dep.;Check complete- ness;checks;ness;Checks;;
Purchase Dep.;Select vendors;selects;vendors;Selects;;
Purchase Dep.;Check and Update vendor's details;checks|updates;vendor’s details;Checks|Updates;vendor|details;
Purchase Dep.;Request quote update;requests;quote update;;quote update;
Purchase Dep.;Handle issue;handles;issue;;issue;
Goods Receipt Dep.;Check delivery;checks;delivery;Checks;delivery;
Goods Receipt Dep.;Confirm delivery;confirms;delivery;;delivery;
Goods Receipt Dep.;Send Delivery to Employee;sends;Delivery to Employee;Sends;Delivery;
Goods Receipt Dep.;Handle issue;handles;issue;;issue;
Accounts payable;Trigger bank payment;triggers;bank payment;;bank payment;
Tech;Request pickup time;requests;pickup time;;time;
Tech;Divide requests according to pick-up time;divides;requests|time;accords to|picks;up time;
Tech;Enter data;enters;data;Enters;data;
Tech;Take payment, check id and hand over;takes;payment|id|hand;Takes|checks|hands;payment|id|over;
Tech;count and verify drugs;counts;drugs;counts;drugs;
System;Perform DUR;performs;DUR;Performs;;
System;Check Insurance;checks;Insurance;Checks;Insurance;
System;Assign to technician;assigns;technician;;;
Pharmacist;Review DUR;reviews;DUR;;Review;
Pharmacist;Call doctor or patient about replacing;calls;doctor|patient|replacing;Calls;doctor|patient;
Pharmacist;Seal in the bag and leave to pickup area;leaves to;Seal in the bag|pickup area;Seals in|leaves;bag|area;
Tech;Call and ask confirmation;calls;confirmation;Calls|asks;confirmation;
Tech;order drugs and notify customer;orders;drugs|customer;orders;drugs|customer;
Tech;Inform pharmacist (if needed);informs;pharmacist;Informs|needs;;
Tech;describe problem and assigne to pharmacist;describes;problem|assigne to pharmacist;describes;problem;
Tech;Mark the script as invalid and return to customer;"marks as invalid;returns to";"script;customer";Marks|returns to;script|customer;
System;Check insurance;checks;insurance;Checks;insurance;
System;Stock Shortage check;stocks;Shortage check;;Stock|check;
Pharmacist;Call to a doctor;calls to;doctor;Calls to;doctor;
Pharmacist;Resolve complicated error;resolves;complicated error;;error;
Pharmacist;Call payor;calls;payor;Calls;;
Pharmacist;Mark the script as invalid and send SMS to customer;"marks as invalid;returns to";"script;customer";Marks|sends;script|SMS to customer;
Client;test resolution;tests;resolution;;test resolution;
Client;notify outcome (e-mail);notifies;outcome|e- mail;;outcome;
Client;enter request;enters;request;enters;request;
Level-1 support staff;Check for known request;checks for;request;Checks for|knows;request;
Level-1 support staff;send resolution;sends;resolution;sends;resolution;
Level-1 support staff;Forward request (automated);forwards;request;;request;
Level-1 support staff;mark request as closed;marks as closed;request;marks|closes;request;
Level-1 support staff;Register request;registers;request;;Register request;
Level-1 support staff;Communicate resolution;communicates;resolution;;resolution;
Level-2 support staff;Evaluate request;evaluates;request;;request;
Level-2 support staff;Assign priority level;assigns;priority level;;level;
Level-2 support staff;research and develope a resolution;researches;resolution;researches;resolution;
Level-2 support staff;write and send resolution;writes;resolution;writes|sends;resolution;
Job Tracking System;Assign request;assigns;request;;request;
Client;check for known/similar issues;checks for;similar issues;checks for|knows;issues;
Client;enter request via web interface;enters;request via web interface;enters;request via web interface;
Client;mark request as closed;marks as closed;request;marks|closes;request;
Client;comment resolution;comments;resolution;;comment resolution;
Job Tracking System;notify client (automated notification);notifies;client|automated notification;;client|notification;
Customer;Review the vendors;reviews;vendors;Reviews;;
Finance;Adding the overhead cost;adds;overhead cost;;cost;
Department;Specify and quantify the demand;specifies|quantifies;demand;;demand;
Department;Use goods from stock;uses;goods from stock;Uses;stock;
Department;Create purchase requisition;creates;purchase requisition;Creates;purchase;
Central procurement department;Check purchase requisition;checks;purchase requisition;Checks;purchase;
Central procurement department;Create order template from purchase requisition;creates;order template from purchase requisition;Creates;order template from purchase;
Central procurement department;create supplier in ERP;creates;supplier in ERP;creates;supplier in ERP;
Approver;Approve & trigger order;approves|triggers;order;triggers;order;
Doctor;Evaluate linphoma risk;evaluates;linphoma risk;;risk;
Doctor;Booking hematology visit;bookings;hematology visit;Bookings;visit;
Specialist;Hematology visit;;Hematology visit;;visit;
Specialist;Booking lab analysis;book;lab analysis;Bookings;lab analysis;
Specialist;Analysis outcome;;Analysis outcome;;outcome;
Specialist;Booking biopsy;;Booking biopsy;Bookings;;
Specialist;Biopsy outcome;;Biopsy outcome;;outcome;
Specialist;Diagnosis;;Diagnosis;;;
Specialist;Staging;;Staging;;;
Specialist;Select treatment;selects;treatment;Selects;treatment;
Specialist;Booking drug;;Booking drug;Bookings;drug;
Specialist;booking day hospital;;booking day hospital;books;day hospital;
Specialist;Receive drug;receives;drug;;drug;
Specialist;Laboratory parameter;;Laboratory parameter;;parameter;
Specialist;TLS treatment;;TLS treatment;;treatment;
Specialist;Follow up and restaging;follows up|restages;;Follows up;;
Team;Defend project;defends;project;;project;
Student;Fix the homework;fixes;homework;Fixes;;
Student;Extend the process;extends;process;;process;
Student;Perform work on project;performs;work on project;Performs;work on project;
Ucitel;Check process model;checks;process model;Checks;process model;
Ucitel;Check process;checks;process;;Check process;
Ucitel;Assign points;assigns;points;;points;
Ucitel;Consult project;consults;project;;project;
Ucitel;assign student to team;assigns;student to team;assigns;student to team;
Ucitel;check progress;checks;progress;checks;progress;
Storage;Process order request;processes;order request;;Process order request;
Storage;Ready order for transport;readies;order for transport;;order for transport;
Storage;Acquire missing items;acquires;missing items;;missing items;
Storage;Transport to shop;transports to;shop;;Transport to shop;
Shop;Get item from storage;gets;item from storage;Gets;item from storage;
Shop;Take over package in shop;takes over;package in shop;Takes over;package in shop;
Shop;Notify user about readiness;notifies;user about readiness;;user;
Shop;Print invoice;prints;invoice;Prints;;
Shop;Hand over package;hands over;package;;Hand over package;
Subject;Go into the Mobile Unit;goes into;Mobile Unit;Gos into;Mobile Unit;
Subject;Announce Arrival;announces;Arrival;;;
Subject;Give Registration Form;gives;Registration Form;Gives;Form;
Subject;Send ID;sends;ID;Sends;ID;
PC-Operator;Ask for Registration Form;asks for;Registration Form;Asks for;Form;
PC-Operator;Check Registration;checks;Registration;Checks;;
PC-Operator;Send Registration Details;sends;Registration Details;Sends;Details;
Wellbeing Survey Software;Get Details;gets;Details;Gets;Details;
Mobile Unit;Scan form bar code (ID);scans;form bar code|ID;Scans;form bar code|ID;
Mobile Unit;Request Registration Form;requests;Registration Form;;Form;
Communication Team;Send Registration Details;sends;Registration Details;Sends;Details;
Communication Team;Send Invitation;sends;Invitation;Sends;;
Wellbeing WebServer;Generate ID Number;generates;ID Number;;ID Number;
Wellbeing WebServer;Export Data;exports;data;;Export Data;
Wellbeing WebServer;Enable Participation form (ID + consent declaration);enables;Participation form|ID|consent declaration;;form|ID|consent;
Subject;Confirm Interest;confirms;Interest;;;
Movile Unit;Import Data;imports;data;;Import Data;
Seller;Inform customer;informs;customer;Informs;customer;
Seller;Remove article from catalogue;removes;article from catalogue;Removes;article from catalogue;
Seller;Check availability;checks;availability;Checks;;
Seller;Ship article;ships;article;;article;
