Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
BCC Server;Verify user email, age and question;verifies;user email|age|question;Verifies;user email|age|question;
BCC Server;Send the user error Message;sends;user error Message;Sends;user error Message;
BCC Server;Display registration page;displays;Display registration page;Displays;registration page;
BCC Server;Verify user details;verifies;user details;Verifies;user details;
BCC Server;Send error mesage;sends;error mesage;Sends;error mesage;
BCC Server;Add user details to BCC;adds;user details to BCC;Adds;user details to BCC;
The User;Check if the BCC app is installed;checks;BCC app;Checks if;BCC app;
The User;Check internet connecttion;checks;internet connecttion;Checks;internet connecttion;
The User;Connect to the internet;connects to;internet;Connects to;internet;
The User;Download and install;downloads|installs;;Downloads|instals;;
The User;Start up BBC App;starts up;BBC App;;App;Start|BBC
The User;Load New Announcement;loads;New Announcement;;Load|Announcement;New
The User;Check announcement;checks;announcement;Checks;announcement;
The User;Check for app update;checks for;app update;Checks for;app;
The User;check for road instruction;checks for;road instruction;;check for road instruction;
The User;Send a note to BCC;sends;note to BCC;Sends;note to BCC;
The User;Send Information to BCC;sends;Information to BCC;Sends;BCC;Information
The User;Check App tutorials;checks;App tutorials;Checks;App tutorials;
The User;Select an option from the BCC app;selects;option from the BCC app;;option from the BCC app;Select
BCC;Check user details;checks;user details;Checks;user details;
BCC;Check information type;checks;information type;Checks;information type;
BCC;Road issues information;reads;issues information;;issues information;Road
BCC;Send received information to BBC road department;sends;received information to BBC road department;Sends;information|road department;BBC
BCC;Send new announcement to users;sends;new announcement to users;Sends;new announcement to users;
BCC;Send a unit to fix the issue.;sends;unit|issue;Sends|fixes;unit|issue;
Validation office;Change the invoices status from parked to validated;changes;invoices status from;;invoices status;Change
Admin Office;Batched and allocate invoice to DEO;batchs|allocates;invoice to DEO;allocates;invoice;DEO
Admin Office;Enters date for completion and Check the priority;enters;date for completion|priority;Checks;date for completion|priority;
Admin Office;Puts red stamp on entry invoice;puts;red stamp on entry invoice;;red stamp on entry invoice;
Admin Office;Tick the relevant box on the invoice entry;ticks;relevant box on the invoice entry;Ticks;relevant box on the invoice entry;
Mail Centre;Send the entered invoices to Validation officer;sends;invoices to Validation officer;Sends;invoices|officer;Validation
Mail Centre;Receive the request form;receives;request form;Receives;request form;
Mail Centre;Send it to the Master Data Entry Department;sends;Master Data Entry Department;Sends;it;Master Data Entry Department
Mail centre;Ask client to confirm the invoice;asks;client|invoice;Asks|confirms;client|invoice;
Mail centre;Ask client to confirm the service information;asks;client|service information;Asks|confirms;client|service information;
Mail centre;Forward the invoice to admin officers;forwards;invoice to admin officers;;invoice to admin officers;
Mail centre;Invoice confirmed client;invoices;confirmed client;;client;Invoice
Client;Accept term and Condition;accepts;term|Condition;Accepts;term|Condition;
Client;Enter user email and unique question;enters;user email|unique question;Enters;user email|unique question;
Client;Enter new user account details;enters;new user account details;Enters;new user account details;
Company Server;Verify user email, and unique question;verifies;user email|unique question;Verifies;user email|unique question;
Company Server;Send the user error Message;sends;user error Message;Sends;user error Message;
Company Server;Display registration page;displays;registration page;Displays;registration page;
Company Server;Verify user details;verifies;user details;Verifies;user details;
Company Server;Send error mesage;sends;error mesage;Sends;error mesage;
Company Server;Add user details to the system;adds;user details to the system;Adds;user details to the system;
Client;Visit the company website;visits;company website;Visits;company website;
Client;Check internet connecttion;checks;internet connecttion;Checks;internet connecttion;
Client;Connect to the internet;connects to;internet;Connects to;internet;
Client;Select the registration button;selects;registration button;;registration button;Select
Features of the founded Software;What Determine the Price of the Software;determines;Price of the Software;;Price;Software
Features of the founded Software;Check the Software Reviews;checks;Software Reviews;Checks;Reviews;Software
Features of the founded Software;Check if the Software is scalable in Design;checks;Software;Checks if;Design;Software
Features of the founded Software;Check How often the Software Being Updated;checks;Software;Checks;Being;Software
Features of the founded Software;Check Software Requirement;checks;Software Requirement;Checks;Requirement;Software
Features of the founded Software;Check Software Warranty, Support, and Update.;checks;Software Warranty|Support|Update;Checks;Support;Software Warranty|Update
Features of the founded Software;Check if the Software is User-Friendly;checks;Software|User-Friendly;Checks if;;Software|User-Friendly
Features of the founded Software;Test the software;tests;software;Tests;software;
Business Location;Identify your Business Type;identifies;Business Type;Identifies;Business Type;
Business Location;Identify your audience;identifies;audience;Identifies;audience;
Business Location;Identify your target market;identifies;target market;Identifies;target market;
Business Location;Search for location*;searches for;location;Searches for;location;
Business Location;Narrow down the search;narrows down;search;Narrows down;search;
Business Location;Check Location availability;checks;Location availability;Checks;availability;Location
Business Location;Choose Location payment options;chooses;Location payment options;Chooses;payment options;Location
Business Location;Buy;buys;;Buys;;
Business Location;Rent Lease;rents;Lease;;;Rent Lease
Business Name;Identify your Business type;identifies;Business type;Identifies;Business type;
Business Name;Search for Business name;searches for;Business name;Searches for;Business name;
Business Name;Narrow down the search;narrows down;search;Narrows down;search;
Business Name;Check the company name availability in ASIC website;checks;company name availability in ASIC website;Checks;company name availability|website;ASIC
Business Name;Not available;;;;;
Business Name;Available;;;;;
Business Name;Register the company name with ATO;registers;company name with ATO;;company name with ATO;Register
Business Name;Go to the Office of Fair Trading;goes to;Office of Fair Trading;Gos to;;Office|Fair Trading
Business Name;Register;;Register;;;Register
Choosing Software;Conduct the search;conducts;search;;search;Conduct
Choosing Software;Narrow Down the Search;narrows down;Search;Searches;;
Choosing Software;Evaluate the Business Needs;evaluates;Business Needs;Evaluates;Business Needs;
Choosing Software;Determine Business Budget;determines;Business Budget;;;Determine Business Budget
Choosing Software;Evaluate Software if Suit Business Need;evaluates;Software|Suit Business Need;Evaluates;;Software|Suit Business
Choosing Software;Select your Software;selects;Software;;;Select|Software
Choosing Software;Establish installation timeline;establishes;installation timeline;Establishes;installation timeline;
Legal structure;Start evaluation;starts;evaluation;;evaluation;Start
Legal structure;Evaluate capital;evaluates;capital;Evaluates;capital;
Legal structure;Evaluate the type of the business;evaluates;type of the business;Evaluates;type of the business;
Legal structure;Evaluate the management skills;evaluates;management skills;Evaluates;management skills;
Legal structure;Evaluate the ability to finance the business;evaluates;ability|business;Evaluates|finances;ability|business;
Legal structure;Evaluate the number of people involved;evaluates;number of people;Evaluates;number of people;
Legal structure;Evaluate the liabilities and risks;evaluates;liabilities|risks;Evaluates;liabilities|risks;
Legal structure;Consider personal tax situation;considers;personal tax situation;Considers;personal tax situation;
Legal structure;Evaluate the income plan;evaluates;income plan;Evaluates;income plan;
Legal structure;Evaluate the long-range business plan;evaluates;range business plan;Evaluates;long-range business plan;
Legal structure;Select a legal stricture;selects;legal stricture;;legal stricture;Select
Legal structure;Sole trader;;Sole trader;;trader;Sole
Legal structure;Partnership;;Partnership;;;Partnership
Legal structure;Company;;Company;;Company;
Legal structure;Trusts;;Trusts;;Trusts;
Company legal structure;Evaluate the business;evaluates;business;Evaluates;business;
Company legal structure;Select the suitable legal structure;selects;suitable legal structure;;suitable legal structure;Select
Company legal structure;Choose the Company;chooses;Company;Chooses;Company;
Company legal structure;Register the ACN;registers;ACN;;;Register|ACN
Company legal structure;Register the TFN;registers;TFN;;;Register|TFN
Company legal structure;Register the GST;registers;GST;;GST;Register
Company legal structure;Register the ABN;registers;ABN;;;Register|ABN
Lease Option;Find Retail Solicitor;finds;Retail Solicitor;Finds;;Retail Solicitor
Lease Option;Negotiate Lease;negotiates;Lease;Negotiates;;Lease
Lease Option;Rental Amount;;Rental Amount;;Rental Amount;
Lease Option;Term and Conditions;;Term|Conditions;;Term|Conditions;
Lease Option;Pay Deposit;pays;Deposit;Pays;;Deposit
Lease Option;Generate Lease;generates;Lease;Generates;;Lease
Lease Option;Search For Location*;searches for;Location;Searches For;;Location
Lease Option;Choose Lease Lenght;chooses;Lease Lenght;Chooses;;Lease Lenght
Lease Option;Negotiate Lease Lenght;negotiates;Lease Lenght;Negotiates;;Lease Lenght
Lease Option;Check Lease Information;checks;Lease Information;Checks;;Lease Information
Protecting Your Business;Identify your business Name;identifies;business Name;Identifies|Names;business;
Protecting Your Business;Identify your business structure;identifies;business structure;Identifies;business structure;
Protecting Your Business;Identify your business assets;identifies;business assets;Identifies;business assets;
Protecting Your Business;Choose the suitable IP;chooses;suitable IP;Chooses;;IP
Protecting Your Business;Trade mark;;Trade mark;;mark;Trade
Protecting Your Business;Design;;Design;;Design;
Protecting Your Business;Patents;;Patents;;;Patents
Protecting Your Business;Copyright;;Copyright;;Copyright;
Protecting Your Business;Domain names.;;Domain names;;Domain names;
Protecting Your Business;Check business assets;checks;business assets;Checks;business assets;
Protecting Your Business;Log in to IPAUS;logs in;IPAUS;Logs in;IPAUS;
Protecting Your Business;Existing User;exists;User;;Existing User;
Protecting Your Business;Fill and Attach all the require Documents;fills;require Documents;Fills|Attaches;Documents;
Protecting Your Business;Reject;rejects;;Rejects;;
Protecting Your Business;Approve;approves;;Approves;;
Protecting Your Business;Pay the applications Fees;pays;applications Fees;Pays;applications Fees;
Setting Up a Bank Account;Identify your Business;identifies;Business;Identifies;Business;
Setting Up a Bank Account;Evaluate the Business Needs;evaluates;Business Needs;Evaluates;Business Needs;
Setting Up a Bank Account;Evaluate the financial plane;evaluates;financial plane;Evaluates;financial plane;
Setting Up a Bank Account;Evaluate the marketing plane;evaluates;marketing plane;Evaluates;marketing plane;
Setting Up a Bank Account;Determine Business Budget;determines;Business Budget;;;Determine Business Budget
Setting Up a Bank Account;Start searching;starts;searching;;searching;Start
Setting Up a Bank Account;make list of banks;makes;list of banks;makes;list of banks;
Setting Up a Bank Account;Evaluate the stability of banks financial institution;evaluates;stability of banks|financial institution;Evaluates;stability of banks financial institution;
Setting Up a Bank Account;Evaluate your personal and management relationship with the bank;evaluates;management relationship with the bank;Evaluates;management relationship with the bank;
Setting Up a Bank Account;Evaluate what kinds of accounts available;evaluates;kinds of accounts;Evaluates;kinds of accounts;
Setting Up a Bank Account;Evaluate interest rate paid on accounts;evaluates;interest rate|accounts;Evaluates;interest rate|accounts;
Setting Up a Bank Account;Evaluate offer for the business account;evaluates;offer for the business account;Evaluates;offer for the business account;
Setting Up a Bank Account;Evaluate the funds policies;evaluates;funds policies;Evaluates;funds policies;
Setting Up a Bank Account;Evaluate bank Features *;evaluates;bank Features;Evaluates;bank Features;
Setting Up a Bank Account;Check bank suitability;checks;bank suitability;Checks;bank suitability;
Setting Up a Bank Account;Not suitable;;;;;
Setting Up a Bank Account;Suitable;;;;;
Setting Up a Bank Account;Open bank account;opens;bank account;Opens;bank account;
Setting Up a Bank Account;Provide the ACN;provides;ACN;Provides;;ACN
Setting Up a Bank Account;Provide the ABN;provides;ABN;Provides;;ABN
Setting Up a Bank Account;Get a business account;gets;business account;Gets;business account;
Evaluate loan policies;Determine the amount of money needed;determines;amount of money;Determines;amount of money;
Evaluate loan policies;Evaluate types of loans;evaluates;types of loans;Evaluates;types of loans;
Evaluate loan policies;Evaluate the interest and fees of the loan;evaluates;interest|fees of the loan;Evaluates;interest|fees of the loan;
Evaluate loan policies;Determine the loan timeline;determines;loan timeline;Determines;loan timeline;
Evaluate loan policies;Evaluate the business income to repay the loan;evaluates;business income|loan;Evaluates|repays;business income|loan;
Evaluate loan policies;Evaluate the security offered to the lender;evaluates;security|lender;Evaluates;security|lender;
Evaluate loan policies;Provide a detailed business plan (Proposal);provides;detailed business plan|Proposal;Provides;detailed business plan|Proposal;
Evaluate loan policies;Get the loan;gets;loan;Gets;loan;
Insurance;Identify your business Name;identifies;business Name;Identifies|Names;business;
Insurance;Identify your business structure;identifies;business structure;Identifies;business structure;
Insurance;Identify your business location;identifies;business location;Identifies;business location;
Insurance;Identify your business type;identifies;business type;Identifies;business type;
Insurance;Evaluate your business insurance needs;evaluates;business insurance needs;Evaluates;business insurance;
Insurance;Start searching;starts;searching;;searching;Start
Insurance;Evaluate your search result based on;evaluates;search result;Evaluates;search result;
Insurance;Financial Stability of Insurance Company;;Financial Stability of Insurance Company;;Stability of Insurance Company;Financial
Insurance;Insurance Company with the Best Customer Service;;Insurance Company with the Best Customer Service;;Insurance Company|Customer Service;
Insurance;Identify the required insurance;identifies;insurance;Identifies;insurance;
Insurance;Liability insurance;;Liability insurance;;Liability insurance;
Insurance;Assets & revenue insurance;;Assets|revenue insurance;;revenue insurance;Assets
Insurance;People insurance;;People insurance;;People insurance;
Insurance;Register;;Register;;;Register
Insurance;Public Liability;;Public Liability;;;Public Liability
Insurance;Professional Indemnity;;Professional Indemnity;;;Indemnity
Insurance;Product Liability;;Product Liability;;Product Liability;
Insurance;Building and contents;;Building|contents;;Building|contents;
Insurance;Employee dishonesty;;Employee dishonesty;;Employee dishonesty;
Insurance;Electronic equipment;;Electronic equipment;;Electronic equipment;
Insurance;Workers Compensation;;Workers Compensation;;Workers;Compensation
Insurance;Superannuation;;Superannuation;;Superannuation;
Business Licence;Finish the earlier requirements;finishes;earlier requirements;Finishes;requirements;
Business Licence;Business location;;Business location;;Business location;
Business Licence;Business legal structure;;Business legal structure;;legal structure;Business
Business Licence;Setting up back account;settings up;back account;;Setting|account;
Business Licence;Business name;;Business name;;Business name;
Business Licence;Insurance;;Insurance;;Insurance;
Business Licence;Check the Business Licence Information Service in your state;checks;Business Licence Information Service in|state;Checks;Business|state;Licence Information Service
Business Licence;Get information;gets;information;Gets;information;
Business Licence;Answer a series of simple questions;answers;series of simple questions;Answers;series of simple questions;
Business Licence;Find out the licences that you need;finds out;licences;Finds out;licences that you;
Business Licence;Select licence;selects;licence;;licence;Select
Business Licence;Fill out the application;fills out;application;Fills out;application;
Business Licence;Apply to the city council;applies to;city council;;city council;
Business Licence;Get the Business licence;gets;Business licence;Gets;Business licence;
Registry;selects the paper-based invoices;selects;paper|invoices;;paper-based invoices;
Registry;Sort the invoices per vendor;sorts;invoices per vendor;Sorts;invoices per vendor;
Registry;Sort the invoices per payment data;sorts;invoices per payment data;Sorts;invoices per payment data;
Registry;Archive invoices;archives;invoices;;invoices;Archive
Registry;Track invoice;tracks;invoice;;invoice;Track
The payment office;Pay the invoices as late as possible;pays;invoices;Pays;invoices;
SSP;Enter required information;enters;required information;Enters;information;
SSP;Enter client name;enters;client name;Enters;client name;
SSP;Enter vendor name;enters;vendor name;Enters;vendor name;
SSP;Enter the date of the arrival;enters;date of the arrival;Enters;date of the arrival;
BCC;Confirm;confirms;;Confirms;;
BCC;Deny;denies;;Denies;;
The User;Enter new user account details;enters;new user account details;Enters;new user account details;
Bank;Open Bank Account;opens;bank account;;;Open Bank Account
Bank;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number|ACN;
Bank;Australian Business Number (ABN);;Australian Business Number|ABN;;Number|ABN;Australian Business
Bank;Getting Business Account;gets;Business Account;;Getting Business;Account
Bank;Deposit;deposits;;;;Deposit
Bank;Create Business Plan;creates;Business Plan;Creates;;Business Plan
Bank;Self Funding Venture;;Self Funding Venture;;Self;Funding Venture
Bank;Government Grant;;Government Grant;;;Government Grant
Bank;Bank Financial Help;;Bank Financial Help;Helps;;Bank Financial
Bank;Getting Business Loan;gets;Business Loan;;Getting Business Loan;
Bank;Sort Finance and Expenses;sorts;Finance|Expenses;;Sort|Expenses;Finance
Government Requirement;Prepare Requirement;prepares;Requirement;Prepares;Requirement;
Government Requirement;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;;Government Requirenment Pursuer
Government Requirement;Individual;;;;Individual;
Government Requirement;Professional;;;;;Professional
Government Requirement;Choose Trading Name;chooses;Trading Name;Chooses|Names;;Trading
Government Requirement;New Trading Name;;New Trading Name;Names;;New Trading
Government Requirement;Existing Trading Name;exists;Trading Name;Names;Existing Trading;
Government Requirement;Apply in Australian Business Number;applies in;Australian Business Number;;Number;Australian Business
Government Requirement;Register Trading Name;registers;Trading Name;Names;;Register Trading
Government Requirement;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;;Registering|office of Fair trading;QLD
Government Requirement;Registering in Australian Taxation Office;registers in;Australian Taxation Office;;Registering;Taxation Office
Government Requirement;Choose Business Structure;chooses;Business Structure;Chooses;Structure;Business
Government Requirement;Partnership;;Partnership;;;Partnership
Government Requirement;Company;;Company;;Company;
Government Requirement;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number|ACN;
Government Requirement;Tax File Number (TFN);;Tax File Number|TFN;;Tax|Number|TFN;File
Government Requirement;Government Sales Tax (GST);;Government Sales Tax|GST;;Sales Tax|GST;Government
Premises and Lease;Location and Availability;;Location|Availability;;;Location|Availability
Premises and Lease;Choose Premises Payment Option;chooses;Premises Payment Option;Chooses;Payment Option;Premises
Premises and Lease;Rent Lease;rents;Lease;;;Rent Lease
Premises and Lease;Find Retail Solicitor;finds;Retail Solicitor;Finds;;Retail Solicitor
Premises and Lease;Negotiate Lease;negotiates;Lease;Negotiates;;Lease
Premises and Lease;Rental Amount;;Rental Amount;;Rental Amount;
Premises and Lease;Term and Conditions;;Term|Conditions;;Term|Conditions;
Premises and Lease;Pay Deposit;pays;Deposit;Pays;;Deposit
Premises and Lease;Generate Lease;generates;Lease;Generates;;Lease
Premises and Lease;Start Looking for Premises;starts looking for;Premises;;Looking for Premises;Start
Premises and Lease;Check Premises;checks;Premises;Checks;Premises;
Premises and Lease;Check Surrounding Business Environment;checks;Surrounding Business Environment;Checks;;Surrounding Business Environment
Premises and Lease;Buy;buys;;Buys;;
Legal Requirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;;Brisbane City Council Decoration Guideline
Legal Requirement;Start Shop Decoration;starts;Shop Decoration;;;Start Shop Decoration
Legal Requirement;Complete Shop Decoration;completes;Shop Decoration;;;Shop Decoration
Legal Requirement;Select Insurance;selects;Insurance;;;Select Insurance
Legal Requirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;Liability|Work|Insurance;
Legal Requirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;
Legal Requirement;Get Licence;gets;Licence;Gets;;Licence
Legal Requirement;Start Operating the Business;starts operating;Business;;Operating the Business;Start
Government Requirenment;Prepare Requirement;prepares;Requirement;Prepares;Requirement;
Government Requirenment;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;;Government Requirenment Pursuer
Government Requirenment;Individual;;;;Individual;
Government Requirenment;Professional;;;;;Professional
Government Requirenment;Choose Trading Name;chooses;Trading Name;Chooses|Names;;Trading
Government Requirenment;New Trading Name;;New Trading Name;Names;;New Trading
Government Requirenment;Existing Trading Name;;Existing Trading Name;Names;Existing Trading;
Government Requirenment;Apply in Australian Business Number;applies in;Australian Business Number;;Number;Australian Business
Government Requirenment;Register Trading Name;registers;Trading Name;Names;;Register Trading
Government Requirenment;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;;Registering|office of Fair trading;QLD
Government Requirenment;Registering in Australian Taxation Office;registers in;Australian Taxation Office;;Registering;Taxation Office
Government Requirenment;Choose Business Structure;chooses;Business Structure;Chooses;Structure;Business
Government Requirenment;Partnership;;Partnership;;;Partnership
Government Requirenment;Company;;Company;;Company;
Government Requirenment;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number|ACN;
Government Requirenment;Tax File Number (TFN);;Tax File Number|TFN;;Tax|Number|TFN;File
Government Requirenment;Government Sales Tax (GST);;Government Sales Tax|GST;;Sales Tax|GST;Government
Legal Reuirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;;Brisbane City Council Decoration Guideline
Legal Reuirement;Start Shop Decoration;starts;Shop Decoration;;;Start Shop Decoration
Legal Reuirement;Complete Shop Decoration;completes;Shop Decoration;;;Shop Decoration
Legal Reuirement;Select Insurance;selects;Insurance;;;Select Insurance
Legal Reuirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;Liability|Work|Insurance;
Legal Reuirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;
Legal Reuirement;Get Licence;gets;Licence;Gets;;Licence
Legal Reuirement;Start Operating the Business;starts operating;Business;;Operating the Business;Start
Promotion plan;Identify business type;identifies;business type;Identifies;business type;
Promotion plan;Check financial plan;checks;financial plan;Checks;financial plan;
Promotion plan;Check marketing plan;checks;marketing plan;Checks;marketing plan;
Promotion plan;Evaluate competitor promotion plan;evaluates;competitor promotion plan;Evaluates;competitor promotion plan;
Promotion plan;Define potential costumer;defines;potential costumer;Defines;potential costumer;
Promotion plan;Identify your promotion plan goals;identifies;promotion plan goals;Identifies;promotion plan goals;
Promotion plan;Select promotion plan type;selects;promotion plan type;;promotion plan type;Select
Promotion plan;Media ads;;Media ads;;ads;Media
Promotion plan;Internet ads (e-commerce);;Internet ads|e-commerce;;Internet ads|e-commerce;
Promotion plan;Network exchange ads;;Network exchange ads;;exchange ads;Network
Promotion plan;Newspaper;;Newspaper;;;Newspaper
Promotion plan;Magazine;;Magazine;;Magazine;
Promotion plan;Radio;;Radio;;Radio;
Promotion plan;Television;;Television;;Television;
Promotion plan;E-mail;;E- mail;;E-mail;
Promotion plan;Yellow page listing;;Yellow page listing;;Yellow page listing;
Promotion plan;Discount;;Discount;;Discount;
Promotion plan;Promotional Gimmicks;;Promotional Gimmicks;;Promotional Gimmicks;
Promotion plan;Customer contact;;Customer contact;;Customer contact;
Promotion plan;Mail;;Mail;;;Mail
Financial Plan;Evaluate Business Requirement;evaluates;Business Requirement;;Requirement;Evaluate Business
Financial Plan;Evaluate Business Need;evaluates;Business Need;;;Evaluate Business
Financial Plan;Determine Nature of the Business;determines;Nature of the Business;Determines;Business;Nature
Financial Plan;Estimate Cash Flow;estimates;Cash Flow;;Flow;Estimate Cash
Financial Plan;Estimate Cash Outflow;estimates;Cash Outflow;;;Estimate Cash Outflow
Financial Plan;Gathering financial data;gathers;financial data;;Gathering financial data;
Financial Plan;Income;;Income;;Income;
Financial Plan;Debt Level;;Debt Level;;Debt Level;
Financial Plan;Commitment;;Commitment;;Commitment;
Financial Plan;Liability;;Liability;;Liability;
Financial Plan;Evaluate the Financial Sources;evaluates;Financial Sources;Evaluates;Sources;Financial
Financial Plan;Identify Financial Risk;identifies;Financial Risk;;Risk;Identify Financial
Financial Plan;Interest Rate;;Interest Rate;;Interest Rate;
Financial Plan;Amount of Credit;;Amount of Credit;;Amount of Credit;
Financial Plan;Cash Flow;;Cash Flow;;Cash Flow;
Financial Plan;Market Risk;;Market Risk;;Market Risk;
Financial Plan;Create The Financial Plan;creates;Financial Plan;Creates;Financial Plan;
Financial Plan;Evaluate The Financial Plan;evaluates;Financial Plan;Evaluates;Financial Plan;
Marketing Plan;Define Marketing Goal;defines;Marketing Goal;Defines;;Marketing Goal
Marketing Plan;Determine Marketing Objectives;determines;Marketing Objectives;;Objectives;Determine Marketing
Marketing Plan;Define Primary Objectives;defines;Primary Objectives;Defines;Primary Objectives;
Marketing Plan;Define Primary Sub-Objectives;defines;Primary Sub- Objectives;Defines;Primary Sub-Objectives;
Marketing Plan;Determine Target Market;determines;Target Market;;Target Market;Determine
Marketing Plan;Understand the Product/Services;understands;Product|Services;Understands;Product/Services;
Marketing Plan;Determine Business Location;determines;Business Location;;;Determine Business Location
Marketing Plan;Determine the Product/ Services Prices;determines;Product|Services Prices;Determines;Prices;Product|Services
Marketing Plan;Determine the Financial Plan Budget;determines;Financial Plan Budget;Determines;;Financial Plan Budget
Marketing Plan;Generate Marketing Strategies;generates;Marketing Strategies;Generates;Strategies;Marketing
Marketing Plan;Create Market Development;creates;Market Development;Creates;;Market Development
Marketing Plan;Create Promotional Techniques;creates;Promotional Techniques;Creates;Techniques;Promotional
Marketing Plan;Create Monitoring Techniques;creates;Monitoring Techniques;Creates;Monitoring Techniques;
Admin Office;Enters date for completion;enters;date for completion;;date for completion;
Company;Track invoice;tracks;invoice;;invoice;Track
SSP;Enter client details;enters;client details;Enters;client details;
SSP;Enter Billing address;enters;Billing address;Enters;Billing address;
SSP;Enter Shipping address;enters;Shipping address;Enters;Shipping address;
Registry;Sort the invoices per Client;sorts;invoices per Client;Sorts;invoices per Client;
The payment office;Pay the invoices;pays;invoices;Pays;invoices;
Client;Log in;logs in;;Logs in;;
Client;Select service;selects;service;;service;Select
Client;Individual;;;;Individual;
Client;Educational;;;;;Educational
Client;Businesses;;Businesses;;Businesses;
Client;Choose payment method;chooses;payment method;Chooses;payment method;
Client;Confirm payment;confirms;payment;Confirms;payment;
Client;Send service to client;sends;service to client;Sends;service to client;
User;Determine your business needs;determines;business needs;Determines;business needs;
User;Check your budget;checks;budget;Checks;budget;
User;Start search for ISP;starts;search for ISP;;search for ISP;Start
User;Evaluate the ISP provider;evaluates;ISP provider;Evaluates;ISP provider;
User;Read reviews about the companies;reads;reviews about the companies;;companies;Read
User;Determine how long the provider been in business;determines;provider|business;Determines;provider|business;
User;Check if they require specific hardware;checks;specific hardware;Checks if;they|specific hardware;
User;Check ISP Prices;checks;ISP Prices;Checks;Prices;ISP
User;Check ISP payment options;checks;ISP payment options;Checks;ISP payment options;
User;Check ISP Help desk;checks;ISP Help desk;Checks|Helps;desk;ISP
User;Check ISP download/upload plans limit;checks;ISP download|upload plans limit;Checks;ISP download/upload|limit;
User;Check ISP speed plan;checks;ISP speed plan;Checks;ISP speed plan;
User;Check ISP email accounts;checks;ISP email accounts;Checks;ISP email accounts;
External Expert;Receive request;receives;request;Receives;request;
External Expert;Send response;sends;response;Sends;response;
External Expert;Work on request;works on;request;;Work on request;
Referee;Start case;starts;case;;case;Start
Referee;Receive review;receives;review;Receives;review;
Referee;File results;files;results;Files;results;
Referee;Write report;writes;report;Writes;report;
Managing director;Start case;starts;case;;case;Start
Managing director;Receive response;receives;response;Receives;response;
Managing director;Forward review;forwards;review;;review;
Managing director;Write check for expert;writes;check for expert;Writes;check for expert;
Customers;Generate RFQ;generates;RFQ;Generates;RFQ;
Customers;Analyze Sales Quote;analyzes;Sales Quote;Analyzes|Quotes;Sales;
Customer;Review Suppliers and Send RFQ;sends;Review Suppliers|RFQ;Sends;Suppliers|RFQ;Review
Customer;Send Purchase Order;sends;Purchase Order;Sends;;Purchase Order
Customer;Sending an inquiry on products availability;sends;inquiry on products availability;;Sending an inquiry on products availability;
Customer;Verifies Pricing and terms of items;verifies;Pricing|terms of items;;Pricing|terms of items;
Customer;Send Payment;sends;Payment;Sends;Payment;
Customer;Wait for Quotation;waits for;Quotation;Waits for;;Quotation
Customer;Waiting for purchase invoice and shipment;waits for;purchase invoice|shipment;;Waiting for purchase invoice|shipment;
Supplier;Send the shipment and packing list;sends;shipment|packing list;Sends;shipment|packing list;
Supplier;Send Bill;sends;Bill;Sends;;Bill
Supplier;Receive Payment for goods;receives;Payment for goods;Receives;Payment for goods;
Student;Decides to add or drop a class late;decides to add|decides to drop;class;adds|drops;class;
Student;Communicates with teacher about adding or dropping;communicates with;teacher|dropping;;teacher about adding|dropping;
Web design team;informational meeting;;informational meeting;;informational meeting;
Web design team;storyboard;;storyboard;;storyboard;
Web design team;design;;design;;design;
Web design team;development;;development;;development;
Web design team;prepare content;prepares;content;prepares;content;
Web design team;initial draft;;initial draft;;initial draft;
Web design team;preparation final version;;preparation final version;;preparation final version;
Web design team;building;;building;;building;
Web design team;review;;review;;review;
Web design team;approval of site;;approval of site;;approval of site;
marketing team;review initial draft;reviews;initial draft;;review initial draft;
Charles;empty mailbox;empties;mailbox;;empty mailbox;
Charles;call applicant, ask for completion of data;"calls;asks";"applicant;completion of data";asks for;call applicant|completion of data;
Charles;add incoming mail number, record letter in letter box, archive it;"adds;records";"incoming mail number;letter in letter box|archive";adds;incoming mail number|record letter in letter box|archive it;
Charles;takes letters to Miranda;takes;letters to Miranda;;letters;Miranda
Miranda;stamps letter;stamps;letter;;stamps letter;
Miranda;hands letter to Charles;hands;letter to Charles;;hands letter;Charles
Applicant;send application;sends;application;sends;application;
Charles;write amount in member register;writes;amount in member register;writes;amount in member register;
