Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Features of the founded Software;Check the Software Reviews;checks;Software Reviews;checks;software reviews;
Features of the founded Software;Check if the Software is scalable in Design;checks;Software;checks;software|design;
Features of the founded Software;Check How often the Software Being Updated;checks;Software;checks|updates;software;
Features of the founded Software;Check Software Requirement;checks;Software Requirement;checks;software requirement;
Features of the founded Software;Check Software Warranty, Support, and Update.;checks;Software Warranty|Support|Update;checks;software warranty|support|update;
Features of the founded Software;Check if the Software is User-Friendly;checks;Software|User-Friendly;checks;software|user;
Features of the founded Software;Test the software;tests;software;tests;software;
Business Location;Identify your Business Type;identifies;Business Type;identifies;business type;
Business Location;Identify your audience;identifies;audience;identifies;audience;
Business Location;Identify your target market;identifies;target market;identifies;target market;
Business Location;Search for location*;searches for;location;searches for;location;
Business Location;Narrow down the search;narrows down;search;narrows down;search;
Business Location;Check Location availability;checks;Location availability;checks;location availability;
Business Location;Choose Location payment options;chooses;Location payment options;chooses;location payment options;
Business Location;Buy;buys;;buys;;
Business Location;Rent Lease;rents;Lease;;rent lease;
Business Name;Identify your Business type;identifies;Business type;identifies;business type;
Business Name;Search for Business name;searches for;Business name;searches for;business name;
Business Name;Narrow down the search;narrows down;search;narrows down;search;
Business Name;Check the company name availability in ASIC website;checks;company name availability in ASIC website;checks;company name availability in asic website;
Business Name;Not available;;;;;
Business Name;Available;;;;;
Business Name;Register the company name with ATO;registers;company name with ATO;registers;company name with ato;
Business Name;Go to the Office of Fair Trading;goes to;Office of Fair Trading;goes to;office of fair trading;
Business Name;Register;;Register;;register;
Choosing Software;Conduct the search;conducts;search;conducts;search;
Choosing Software;Narrow Down the Search;narrows down;Search;narrows down;search;
Choosing Software;Evaluate the Business Needs;evaluates;Business Needs;evaluates;business needs;
Choosing Software;Determine Business Budget;determines;Business Budget;determines;business budget;
Choosing Software;Evaluate Software if Suit Business Need;evaluates;Software|Suit Business Need;evaluates|needs;software|suit business;
Choosing Software;Select your Software;selects;Software;selects;software;
Choosing Software;Establish installation timeline;establishes;installation timeline;establishes;installation timeline;
Legal structure;Start evaluation;starts;evaluation;;start evaluation;
Legal structure;Evaluate capital;evaluates;capital;evaluates;capital;
Legal structure;Evaluate the type of the business;evaluates;type of the business;evaluates;type of the business;
Legal structure;Evaluate the management skills;evaluates;management skills;evaluates;management skills;
Legal structure;Evaluate the ability to finance the business;evaluates;ability|business;evaluates|finances;ability to|business;
Legal structure;Evaluate the number of people involved;evaluates;number of people;evaluates|involves;number of people;
Legal structure;Evaluate the liabilities and risks;evaluates;liabilities|risks;evaluates;liabilities|risks;
Legal structure;Consider personal tax situation;considers;personal tax situation;considers;personal tax situation;
Legal structure;Evaluate the income plan;evaluates;income plan;evaluates;income plan;
Legal structure;Evaluate the long-range business plan;evaluates;range business plan;evaluates;range business plan;
Legal structure;Select a legal stricture;selects;legal stricture;selects;legal stricture;
Legal structure;Sole trader;;Sole trader;;sole trader;
Legal structure;Partnership;;Partnership;;partnership;
Legal structure;Company;;Company;;company;
Legal structure;Trusts;;Trusts;;trusts;
Company legal structure;Evaluate the business;evaluates;business;evaluates;business;
Company legal structure;Select the suitable legal structure;selects;suitable legal structure;selects;suitable legal structure;
Company legal structure;Choose the Company;chooses;Company;chooses;company;
Company legal structure;Register the ACN;registers;ACN;registers;acn;
Company legal structure;Register the TFN;registers;TFN;registers;tfn;
Company legal structure;Register the GST;registers;GST;registers;gst;
Company legal structure;Register the ABN;registers;ABN;registers;abn;
Lease Option;Find Retail Solicitor;finds;Retail Solicitor;finds;retail solicitor;
Lease Option;Negotiate Lease;negotiates;Lease;negotiates;lease;
Lease Option;Rental Amount;;Rental Amount;;rental amount;
Lease Option;Term and Conditions;;Term|Conditions;;term|conditions;
Lease Option;Pay Deposit;pays;Deposit;pays;deposit;
Lease Option;Generate Lease;generates;Lease;generates;lease;
Lease Option;Search For Location*;searches for;Location;searches for;location;
Lease Option;Choose Lease Lenght;chooses;Lease Lenght;chooses;lease lenght;
Lease Option;Negotiate Lease Lenght;negotiates;Lease Lenght;negotiates;lease lenght;
Lease Option;Check Lease Information;checks;Lease Information;checks;lease information;
Protecting Your Business;Identify your business Name;identifies;business Name;identifies;business name;
Protecting Your Business;Identify your business structure;identifies;business structure;identifies;business structure;
Protecting Your Business;Identify your business assets;identifies;business assets;identifies;business assets;
Protecting Your Business;Choose the suitable IP;chooses;suitable IP;chooses;suitable ip;
Protecting Your Business;Trade mark;;Trade mark;;trade mark;
Protecting Your Business;Design;;Design;;design;
Protecting Your Business;Patents;;Patents;;patents;
Protecting Your Business;Copyright;;Copyright;;copyright;
Protecting Your Business;Domain names.;;Domain names;;domain names;
Protecting Your Business;Check business assets;checks;business assets;checks;business assets;
Protecting Your Business;Log in to IPAUS;logs in;IPAUS;logs in;ipaus;
Protecting Your Business;Existing User;exists;User;exists;user;
Protecting Your Business;Fill and Attach all the require Documents;fills;require Documents;fills|attaches|requires;documents;
Protecting Your Business;Reject;rejects;;rejects;;
Protecting Your Business;Approve;approves;;approves;;
Protecting Your Business;Pay the applications Fees;pays;applications Fees;pays;applications fees;
Setting Up a Bank Account;Identify your Business;identifies;Business;identifies;business;
Setting Up a Bank Account;Evaluate the Business Needs;evaluates;Business Needs;evaluates;business needs;
Setting Up a Bank Account;Evaluate the financial plane;evaluates;financial plane;evaluates;financial plane;
Setting Up a Bank Account;Evaluate the marketing plane;evaluates;marketing plane;evaluates;marketing plane;
Setting Up a Bank Account;Determine Business Budget;determines;Business Budget;determines;business budget;
Setting Up a Bank Account;Start searching;starts;searching;starts searching;;
Setting Up a Bank Account;make list of banks;makes;list of banks;makes;list of banks;
Setting Up a Bank Account;Evaluate the stability of banks financial institution;evaluates;stability of banks|financial institution;evaluates;stability of banks financial institution;
Setting Up a Bank Account;Evaluate your personal and management relationship with the bank;evaluates;management relationship with the bank;evaluates;management relationship with the bank;
Setting Up a Bank Account;Evaluate what kinds of accounts available;evaluates;kinds of accounts;evaluates;kinds of accounts;
Setting Up a Bank Account;Evaluate interest rate paid on accounts;evaluates;interest rate|accounts;evaluates|pays on;interest rate|accounts;
Setting Up a Bank Account;Evaluate offer for the business account;evaluates;offer for the business account;evaluates;offer for the business account;
Setting Up a Bank Account;Evaluate the funds policies;evaluates;funds policies;evaluates;funds policies;
Setting Up a Bank Account;Evaluate bank Features *;evaluates;bank Features;evaluates;bank features;
Setting Up a Bank Account;Check bank suitability;checks;bank suitability;checks;bank suitability;
Setting Up a Bank Account;Not suitable;;;;;
Setting Up a Bank Account;Suitable;;;;;
Setting Up a Bank Account;Open bank account;opens;bank account;;open bank account;
Setting Up a Bank Account;Provide the ACN;provides;ACN;provides;acn;
Setting Up a Bank Account;Provide the ABN;provides;ABN;provides;abn;
Setting Up a Bank Account;Get a business account;gets;business account;gets;business account;
Evaluate loan policies;Determine the amount of money needed;determines;amount of money;determines|needs;amount of money;
Evaluate loan policies;Evaluate types of loans;evaluates;types of loans;evaluates;types of loans;
Evaluate loan policies;Evaluate the interest and fees of the loan;evaluates;interest|fees of the loan;evaluates;interest|fees of the loan;
Evaluate loan policies;Determine the loan timeline;determines;loan timeline;determines;loan timeline;
Evaluate loan policies;Evaluate the business income to repay the loan;evaluates;business income|loan;evaluates|repays;business income to|loan;
Evaluate loan policies;Evaluate the security offered to the lender;evaluates;security|lender;evaluates|offers to;security|lender;
Evaluate loan policies;Provide a detailed business plan (Proposal);provides;detailed business plan|Proposal;provides;detailed business plan|proposal;
Evaluate loan policies;Get the loan;gets;loan;gets;loan;
Insurance;Identify your business Name;identifies;business Name;identifies;business name;
Insurance;Identify your business structure;identifies;business structure;identifies;business structure;
Insurance;Identify your business location;identifies;business location;identifies;business location;
Insurance;Identify your business type;identifies;business type;identifies;business type;
Insurance;Evaluate your business insurance needs;evaluates;business insurance needs;evaluates;business insurance needs;
Insurance;Start searching;starts;searching;starts searching;;
Insurance;Evaluate your search result based on;evaluates;search result;evaluates|bases on;search result;
Insurance;Financial Stability of Insurance Company;;Financial Stability of Insurance Company;;financial stability of insurance company;
Insurance;Insurance Company with the Best Customer Service;;Insurance Company with the Best Customer Service;;insurance company with the best customer service;
Insurance;Identify the required insurance;identifies;insurance;identifies|requires;insurance;
Insurance;Liability insurance;;Liability insurance;;liability insurance;
Insurance;Assets & revenue insurance;;Assets|revenue insurance;;assets|revenue insurance;
Insurance;People insurance;;People insurance;;people insurance;
Insurance;Register;;Register;;register;
Insurance;Public Liability;;Public Liability;;public liability;
Insurance;Professional Indemnity;;Professional Indemnity;;professional indemnity;
Insurance;Product Liability;;Product Liability;;product liability;
Insurance;Building and contents;;Building|contents;;building|contents;
Insurance;Employee dishonesty;;Employee dishonesty;;employee dishonesty;
Insurance;Electronic equipment;;Electronic equipment;;electronic equipment;
Insurance;Workers Compensation;;Workers Compensation;;workers compensation;
Insurance;Superannuation;;Superannuation;;superannuation;
Business Licence;Finish the earlier requirements;finishes;earlier requirements;finishes;earlier requirements;
Business Licence;Business location;;Business location;;business location;
Business Licence;Business legal structure;;Business legal structure;;business legal structure;
Business Licence;Setting up back account;settings up;back account;sets up;back account;
Business Licence;Business name;;Business name;;business name;
Business Licence;Insurance;;Insurance;;insurance;
Business Licence;Check the Business Licence Information Service in your state;checks;Business Licence Information Service in|state;checks;business licence information service|state;
Business Licence;Get information;gets;information;gets;information;
Business Licence;Answer a series of simple questions;answers;series of simple questions;answers;series of simple questions;
Business Licence;Find out the licences that you need;finds out;licences;finds out|needs;licences;
Business Licence;Select licence;selects;licence;selects;licence;
Business Licence;Fill out the application;fills out;application;fills out;application;
Business Licence;Apply to the city council;applies to;city council;applies to;city council;
Business Licence;Get the Business licence;gets;Business licence;gets;business licence;
Registry;selects the paper-based invoices;selects;paper|invoices;selects|bases;paper|invoices;
Registry;Sort the invoices per vendor;sorts;invoices per vendor;sorts;invoices per vendor;
Registry;Sort the invoices per payment data;sorts;invoices per payment data;sorts;invoices per payment data;
Registry;Archive invoices;archives;invoices;;archive invoices;
Registry;Track invoice;tracks;invoice;;track invoice;
The payment office;Pay the invoices as late as possible;pays;invoices;pays;invoices;
SSP;Enter required information;enters;required information;enters required;information;
SSP;Enter client name;enters;client name;enters;client name;
SSP;Enter vendor name;enters;vendor name;enters;vendor name;
SSP;Enter the date of the arrival;enters;date of the arrival;enters;date of the arrival;
BCC;Confirm;confirms;;confirms;;
BCC;Deny;denies;;;deny;
The User;Enter new user account details;enters;new user account details;enters;new user account details;
Bank;Open Bank Account;opens;bank account;;open bank account;
Bank;Australian Company Number (ACN);;Australian Company Number|ACN;;australian company number|acn;
Bank;Australian Business Number (ABN);;Australian Business Number|ABN;;australian business number|abn;
Bank;Getting Business Account;gets;Business Account;gets;business account;
Bank;Deposit;deposits;;;deposit;
Bank;Create Business Plan;creates;Business Plan;creates;business plan;
Bank;Self Funding Venture;;Self Funding Venture;funds;self|venture;
Bank;Government Grant;;Government Grant;;government grant;
Bank;Bank Financial Help;;Bank Financial Help;;bank financial help;
Bank;Getting Business Loan;gets;Business Loan;gets;business loan;
Bank;Sort Finance and Expenses;sorts;Finance|Expenses;;sort finance|expenses;
Government Requirement;Prepare Requirement;prepares;Requirement;prepares;requirement;
Government Requirement;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;chooses;government requirenment pursuer;
Government Requirement;Individual;;;;individual;
Government Requirement;Professional;;;;;
Government Requirement;Choose Trading Name;chooses;Trading Name;chooses;trading name;
Government Requirement;New Trading Name;;New Trading Name;;new trading name;
Government Requirement;Existing Trading Name;exists;Trading Name;exists;trading name;
Government Requirement;Apply in Australian Business Number;applies in;Australian Business Number;applies in;australian business number;
Government Requirement;Register Trading Name;registers;Trading Name;;register trading name;
Government Requirement;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;registers in;qld office of fair trading;
Government Requirement;Registering in Australian Taxation Office;registers in;Australian Taxation Office;registers in;australian taxation office;
Government Requirement;Choose Business Structure;chooses;Business Structure;chooses;business structure;
Government Requirement;Partnership;;Partnership;;partnership;
Government Requirement;Company;;Company;;company;
Government Requirement;Australian Company Number (ACN);;Australian Company Number|ACN;;australian company number|acn;
Government Requirement;Tax File Number (TFN);;Tax File Number|TFN;;tax file number|tfn;
Government Requirement;Government Sales Tax (GST);;Government Sales Tax|GST;;government sales tax|gst;
Premises and Lease;Location and Availability;;Location|Availability;;location|availability;
Premises and Lease;Choose Premises Payment Option;chooses;Premises Payment Option;chooses;premises payment option;
Premises and Lease;Rent Lease;rents;Lease;;rent lease;
Premises and Lease;Find Retail Solicitor;finds;Retail Solicitor;finds;retail solicitor;
Premises and Lease;Negotiate Lease;negotiates;Lease;negotiates;lease;
Premises and Lease;Rental Amount;;Rental Amount;;rental amount;
Premises and Lease;Term and Conditions;;Term|Conditions;;term|conditions;
Premises and Lease;Pay Deposit;pays;Deposit;pays;deposit;
Premises and Lease;Generate Lease;generates;Lease;generates;lease;
Premises and Lease;Start Looking for Premises;starts looking for;Premises;starts looking for;premises;
Premises and Lease;Check Premises;checks;Premises;checks;premises;
Premises and Lease;Check Surrounding Business Environment;checks;Surrounding Business Environment;checks surrounding;business environment;
Premises and Lease;Buy;buys;;buys;;
Legal Requirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;checks;brisbane city council decoration guideline;
Legal Requirement;Start Shop Decoration;starts;Shop Decoration;starts;shop decoration;
Legal Requirement;Complete Shop Decoration;completes;Shop Decoration;;complete shop decoration;
Legal Requirement;Select Insurance;selects;Insurance;selects;insurance;
Legal Requirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;liability|work cover insurance;
Legal Requirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;risks|theft|natural disasters insurance;
Legal Requirement;Get Licence;gets;Licence;gets;licence;
Legal Requirement;Start Operating the Business;starts operating;Business;starts operating;business;
Government Requirenment;Prepare Requirement;prepares;Requirement;prepares;requirement;
Government Requirenment;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;chooses;government requirenment pursuer;
Government Requirenment;Individual;;;;individual;
Government Requirenment;Professional;;;;;
Government Requirenment;Choose Trading Name;chooses;Trading Name;chooses;trading name;
Government Requirenment;New Trading Name;;New Trading Name;;new trading name;
Government Requirenment;Existing Trading Name;;Existing Trading Name;exists;trading name;
Government Requirenment;Apply in Australian Business Number;applies in;Australian Business Number;applies in;australian business number;
Government Requirenment;Register Trading Name;registers;Trading Name;;register trading name;
Government Requirenment;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;registers in;qld office of fair trading;
Government Requirenment;Registering in Australian Taxation Office;registers in;Australian Taxation Office;registers in;australian taxation office;
Government Requirenment;Choose Business Structure;chooses;Business Structure;chooses;business structure;
Government Requirenment;Partnership;;Partnership;;partnership;
Government Requirenment;Company;;Company;;company;
Government Requirenment;Australian Company Number (ACN);;Australian Company Number|ACN;;australian company number|acn;
Government Requirenment;Tax File Number (TFN);;Tax File Number|TFN;;tax file number|tfn;
Government Requirenment;Government Sales Tax (GST);;Government Sales Tax|GST;;government sales tax|gst;
Legal Reuirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;checks;brisbane city council decoration guideline;
Legal Reuirement;Start Shop Decoration;starts;Shop Decoration;starts;shop decoration;
Legal Reuirement;Complete Shop Decoration;completes;Shop Decoration;;complete shop decoration;
Legal Reuirement;Select Insurance;selects;Insurance;selects;insurance;
Legal Reuirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;;liability|work cover insurance;
Legal Reuirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;risks|theft|natural disasters insurance;
Legal Reuirement;Get Licence;gets;Licence;gets;licence;
Legal Reuirement;Start Operating the Business;starts operating;Business;starts operating;business;
Promotion plan;Identify business type;identifies;business type;identifies;business type;
Promotion plan;Check financial plan;checks;financial plan;checks;financial plan;
Promotion plan;Check marketing plan;checks;marketing plan;checks;marketing plan;
Promotion plan;Evaluate competitor promotion plan;evaluates;competitor promotion plan;evaluates;competitor promotion plan;
Promotion plan;Define potential costumer;defines;potential costumer;defines;potential costumer;
Promotion plan;Identify your promotion plan goals;identifies;promotion plan goals;identifies;promotion plan goals;
Promotion plan;Select promotion plan type;selects;promotion plan type;selects;promotion plan type;
Promotion plan;Media ads;;Media ads;;media ads;
Promotion plan;Internet ads (e-commerce);;Internet ads|e-commerce;;internet ads|e|commerce;
Promotion plan;Network exchange ads;;Network exchange ads;;network exchange ads;
Promotion plan;Newspaper;;Newspaper;;newspaper;
Promotion plan;Magazine;;Magazine;;magazine;
Promotion plan;Radio;;Radio;;radio;
Promotion plan;Television;;Television;;television;
Promotion plan;E-mail;;E- mail;;e|mail;
Promotion plan;Yellow page listing;;Yellow page listing;;yellow page listing;
Promotion plan;Discount;;Discount;;discount;
Promotion plan;Promotional Gimmicks;;Promotional Gimmicks;;promotional gimmicks;
Promotion plan;Customer contact;;Customer contact;;customer contact;
Promotion plan;Mail;;Mail;;mail;
Financial Plan;Evaluate Business Requirement;evaluates;Business Requirement;evaluates;business requirement;
Financial Plan;Evaluate Business Need;evaluates;Business Need;evaluates;business need;
Financial Plan;Determine Nature of the Business;determines;Nature of the Business;determines;nature of the business;
Financial Plan;Estimate Cash Flow;estimates;Cash Flow;estimates;cash flow;
Financial Plan;Estimate Cash Outflow;estimates;Cash Outflow;estimates;cash outflow;
Financial Plan;Gathering financial data;gathers;financial data;gathers;financial data;
Financial Plan;Income;;Income;;income;
Financial Plan;Debt Level;;Debt Level;;debt level;
Financial Plan;Commitment;;Commitment;;commitment;
Financial Plan;Liability;;Liability;;liability;
Financial Plan;Evaluate the Financial Sources;evaluates;Financial Sources;evaluates;financial sources;
Financial Plan;Identify Financial Risk;identifies;Financial Risk;identifies;financial risk;
Financial Plan;Interest Rate;;Interest Rate;;interest rate;
Financial Plan;Amount of Credit;;Amount of Credit;;amount of credit;
Financial Plan;Cash Flow;;Cash Flow;;cash flow;
Financial Plan;Market Risk;;Market Risk;;market risk;
Financial Plan;Create The Financial Plan;creates;Financial Plan;creates;financial plan;
Financial Plan;Evaluate The Financial Plan;evaluates;Financial Plan;evaluates;financial plan;
Marketing Plan;Define Marketing Goal;defines;Marketing Goal;defines;marketing goal;
Marketing Plan;Determine Marketing Objectives;determines;Marketing Objectives;determines;marketing objectives;
Marketing Plan;Define Primary Objectives;defines;Primary Objectives;defines;primary objectives;
Marketing Plan;Define Primary Sub-Objectives;defines;Primary Sub- Objectives;defines;primary sub|objectives;
Marketing Plan;Determine Target Market;determines;Target Market;determines;target market;
Marketing Plan;Understand the Product/Services;understands;Product|Services;understands;product|services;
Marketing Plan;Determine Business Location;determines;Business Location;determines;business location;
Marketing Plan;Determine the Product/ Services Prices;determines;Product|Services Prices;determines;product|services prices;
Marketing Plan;Determine the Financial Plan Budget;determines;Financial Plan Budget;determines;financial plan budget;
Marketing Plan;Generate Marketing Strategies;generates;Marketing Strategies;generates;marketing strategies;
Marketing Plan;Create Market Development;creates;Market Development;creates;market development;
Marketing Plan;Create Promotional Techniques;creates;Promotional Techniques;creates;promotional techniques;
Marketing Plan;Create Monitoring Techniques;creates;Monitoring Techniques;creates;monitoring techniques;
Admin Office;Enters date for completion;enters;date for completion;enters;date for completion;
Company;Track invoice;tracks;invoice;;track invoice;
SSP;Enter client details;enters;client details;enters;client details;
SSP;Enter Billing address;enters;Billing address;enters;billing address;
SSP;Enter Shipping address;enters;Shipping address;enters;shipping address;
Registry;Sort the invoices per Client;sorts;invoices per Client;sorts;invoices per client;
The payment office;Pay the invoices;pays;invoices;pays;invoices;
Client;Log in;logs in;;logs;;
Client;Select service;selects;service;selects;service;
Client;Individual;;;;individual;
Client;Educational;;;;;
Client;Businesses;;Businesses;;businesses;
Client;Choose payment method;chooses;payment method;chooses;payment method;
Client;Confirm payment;confirms;payment;confirms;payment;
Client;Send service to client;sends;service to client;sends;service to client;
User;Determine your business needs;determines;business needs;determines;business needs;
User;Check your budget;checks;budget;checks;budget;
User;Start search for ISP;starts;search for ISP;starts;search for isp;
User;Evaluate the ISP provider;evaluates;ISP provider;evaluates;isp provider;
User;Read reviews about the companies;reads;reviews about the companies;reads;reviews about the companies;
User;Determine how long the provider been in business;determines;provider|business;determines;provider|business;
User;Check if they require specific hardware;checks;specific hardware;checks|requires;specific hardware;
User;Check ISP Prices;checks;ISP Prices;checks;isp prices;
User;Check ISP payment options;checks;ISP payment options;checks;isp payment options;
User;Check ISP Help desk;checks;ISP Help desk;checks;isp help desk;
User;Check ISP download/upload plans limit;checks;ISP download|upload plans limit;checks;isp download|upload plans limit;
User;Check ISP speed plan;checks;ISP speed plan;checks;isp speed plan;
User;Check ISP email accounts;checks;ISP email accounts;checks;isp email accounts;
External Expert;Receive request;receives;request;receives;request;
External Expert;Send response;sends;response;sends;response;
External Expert;Work on request;works on;request;works on;request;
Referee;Start case;starts;case;;start case;
Referee;Receive review;receives;review;receives;review;
Referee;File results;files;results;;file results;
Referee;Write report;writes;report;writes;report;
Managing director;Start case;starts;case;;start case;
Managing director;Receive response;receives;response;receives;response;
Managing director;Forward review;forwards;review;;forward review;
Managing director;Write check for expert;writes;check for expert;writes;check for expert;
Customers;Generate RFQ;generates;RFQ;generates;rfq;
Customers;Analyze Sales Quote;analyzes;Sales Quote;analyzes;sales quote;
Customer;Review Suppliers and Send RFQ;sends;Review Suppliers|RFQ;reviews|sends;suppliers|rfq;
Customer;Send Purchase Order;sends;Purchase Order;sends;purchase order;
Customer;Sending an inquiry on products availability;sends;inquiry on products availability;sends;inquiry on products availability;
Customer;Verifies Pricing and terms of items;verifies;Pricing|terms of items;ves|##fieses;pricing|terms of items;
Customer;Send Payment;sends;Payment;sends;payment;
Customer;Wait for Quotation;waits for;Quotation;waits for;quotation;
Customer;Waiting for purchase invoice and shipment;waits for;purchase invoice|shipment;waits for;purchase invoice|shipment;
Supplier;Send the shipment and packing list;sends;shipment|packing list;sends;shipment|packing list;
Supplier;Send Bill;sends;Bill;sends;bill;
Supplier;Receive Payment for goods;receives;Payment for goods;receives;payment for goods;
Student;Decides to add or drop a class late;decides to add|decides to drop;class;decides|adds|drops;class;
Student;Communicates with teacher about adding or dropping;communicates with;teacher|dropping;communicates with|adds|drops;teacher;
Web design team;informational meeting;;informational meeting;;informational meeting;
Web design team;storyboard;;storyboard;;storyboard;
Web design team;design;;design;;design;
Web design team;development;;development;;development;
Web design team;prepare content;prepares;content;prepares;content;
Web design team;initial draft;;initial draft;;initial draft;
Web design team;preparation final version;;preparation final version;;preparation final version;
Web design team;building;;building;;building;
Web design team;review;;review;;review;
Web design team;approval of site;;approval of site;;approval of site;
marketing team;review initial draft;reviews;initial draft;;review initial draft;
Charles;empty mailbox;empties;mailbox;;empty mailbox;
Charles;call applicant, ask for completion of data;"calls;asks";"applicant;completion of data";calls|asks for;applicant|completion of data;
Charles;add incoming mail number, record letter in letter box, archive it;"adds;records";"incoming mail number;letter in letter box|archive";adds incoming|records|archives;mail number|letter in letter box;
Charles;takes letters to Miranda;takes;letters to Miranda;takes;letters to miranda;
Miranda;stamps letter;stamps;letter;;stamps letter;
Miranda;hands letter to Charles;hands;letter to Charles;;hands letter to charles;
Applicant;send application;sends;application;sends;application;
Charles;write amount in member register;writes;amount in member register;writes;amount in member register;
Miranda;tell Charles;tells;Charles;tells;charles;
Miranda;calculates membership fee;calculates;membership fee;calculates;membership fee;
sales department;store order;stores;order;;store order;
sales department;reject order;rejects;order;rejects;order;
sales department;accept order;accepts;order;accepts;order;
sales department;check order;checks;order;checks;order;
sales department;Ship order;ships;order;;ship order;
engineering department;Preparation;;Preparation;;preparation;
engineering department;assembles the bicycle;assembles;bicycle;assembles;bicycle;
storehouse;check quantity of each part;checks;quantity of each part;checks;quantity of each part;
storehouse;reserved;reserves;;reserves;;
storehouse;back-ordered;back-orders;;orders;;
customer;Connecting with website;connects with;website;connects with;website;
customer;Account Preparation    ~;;Account Preparation;;account preparation;
customer;Send Feedback;sends;Feedback;sends;feedback;
customer;Receive order;receives;order;receives;order;
customer;Checkout    ~;;Checkout;;checkout;
customer;Receive Confirmation;receives;Confirmation;receives;confirmation;
Catering service;Administration      ~;;Administration;;administration;
Catering service;Check Order;checks;Order;checks;order;
Catering service;Store Order;stores;Order;;store order;
Catering service;Send Confirmation;sends;Confirmation;sends;confirmation;
Catering service;Preparation of warm food;;Preparation of warm food;;preparation of warm food;
Catering service;Delete Order;deletes;Order;deletes;order;
Catering service;Take cold goods;takes;cold goods;takes;cold goods;
Catering service;Ship Goods;ships;Goods;;ship goods;
Catering service;Send feedback e-mail;sends;feedback e-mail;sends;feedback e|mail;
Catering service;Receive Feedback;receives;Feedback;receives;feedback;
Credit officer;make decision;makes;decision;makes;decision;
Credit officer;Deliver credit card;delivers;credit card;delivers;credit card;
Credit officer;produce credit card;produces;credit card;produces;credit card;
Credit officer;notify customer;notifies;customer;notifies;customer;
Clerck;Check completeness;checks;completeness;checks;completeness;
Clerck;Ask additional information;asks;additional information;asks;additional information;
Clerck;check income source;checks;income source;checks;income source;
Clerck;check credit history;checks;credit history;checks;credit history;
Clerck;Produce credit assessment;produces;credit assessment;produces;credit assessment;
Clerck;mark as withdrawn and file;"mark as;files ";"withdrawn;";withdraws;mark|file;
Senior credit officer;make decition;makes;decition;makes;decition;
Select forest plots;Find plots;finds;plots;finds;plots;
Select forest plots;Assess plots;assesses;plots;;assess plots;
Select forest plots;Make initial offering;makes;initial offering;makes;initial offering;
Select forest plots;Tax on the field;taxes on;field;;tax on the field;
Select forest plots;Register offering in online system;registers;offerings in online system;registers;offering in online system;
Select forest plots;Buy forest plot;buys;forest plot;buys;forest plot;
Employee;Fill in procurement form;fills in;procurement form;fills in;procurement form;
Employee;Get quote from vendor;gets;quote from vendor;gets;quote from vendor;
Supervisors;Approve financially;approves financially;;approves;;
Supervisors;Approve the necessity;approves;necessity;approves;necessity;
Purchase Dep.;Check complete- ness;checks;ness;checks;ness;
Purchase Dep.;Select vendors;selects;vendors;selects;vendors;
Purchase Dep.;Check and Update vendor's details;checks|updates;vendor’s details;checks|updates;vendor'|details;
Purchase Dep.;Request quote update;requests;quote update;;request quote update;
Purchase Dep.;Handle issue;handles;issue;handles;issue;
Goods Receipt Dep.;Check delivery;checks;delivery;checks;delivery;
Goods Receipt Dep.;Confirm delivery;confirms;delivery;confirms;delivery;
Goods Receipt Dep.;Send Delivery to Employee;sends;Delivery to Employee;sends;delivery to employee;
Goods Receipt Dep.;Handle issue;handles;issue;handles;issue;
Accounts payable;Trigger bank payment;triggers;bank payment;triggers;bank payment;
Tech;Request pickup time;requests;pickup time;;request pickup time;
Tech;Divide requests according to pick-up time;divides;requests|time;divides|accords to;requests|pick|time;
Tech;Enter data;enters;data;enters;data;
Tech;Take payment, check id and hand over;takes;payment|id|hand;takes|hands over;payment|check id;
Tech;count and verify drugs;counts;drugs;counts|verifies;drugs;
System;Perform DUR;performs;DUR;performs;dur;
System;Check Insurance;checks;Insurance;checks;insurance;
System;Assign to technician;assigns;technician;assigns to;technician;
Pharmacist;Review DUR;reviews;DUR;;review dur;
Pharmacist;Call doctor or patient about replacing;calls;doctor|patient|replacing;calls|replaces;doctor|patient;
Pharmacist;Seal in the bag and leave to pickup area;leaves to;Seal in the bag|pickup area;seals in|leaves to;bag|pickup area;
Tech;Call and ask confirmation;calls;confirmation;calls|asks;confirmation;
Tech;order drugs and notify customer;orders;drugs|customer;orders|notifies;drugs|customer;
Tech;Inform pharmacist (if needed);informs;pharmacist;informs|needs;pharmacist;
Tech;describe problem and assigne to pharmacist;describes;problem|assigne to pharmacist;describes|assigns;problem|##e to pharmacist;
