Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Government Requirement;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;Government Requirenment Pursuer;
Government Requirement;Individual;;;;;
Government Requirement;Professional;;;;;
Government Requirement;Choose Trading Name;chooses;Trading Name;Chooses;Trading Name;
Government Requirement;New Trading Name;;New Trading Name;;New Trading Name;
Government Requirement;Existing Trading Name;exists;Trading Name;Existings;Trading Name;
Government Requirement;Apply in Australian Business Number;applies in;Australian Business Number;Applies in;Australian Business Number;
Government Requirement;Register Trading Name;registers;Trading Name;;Register Trading Name;
Government Requirement;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;Registerings in;QLD office of Fair trading;
Government Requirement;Registering in Australian Taxation Office;registers in;Australian Taxation Office;Registerings in;Australian Taxation Office;
Government Requirement;Choose Business Structure;chooses;Business Structure;Chooses;Business Structure;
Government Requirement;Partnership;;Partnership;;Partnership;
Government Requirement;Company;;Company;;Company;
Government Requirement;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number|ACN;
Government Requirement;Tax File Number (TFN);;Tax File Number|TFN;;Tax File Number|TFN;
Government Requirement;Government Sales Tax (GST);;Government Sales Tax|GST;;Government Sales Tax|GST;
Premises and Lease;Location and Availability;;Location|Availability;;Location|Availability;
Premises and Lease;Choose Premises Payment Option;chooses;Premises Payment Option;Chooses;Premises Payment Option;
Premises and Lease;Rent Lease;rents;Lease;Rents;Lease;
Premises and Lease;Find Retail Solicitor;finds;Retail Solicitor;Finds;Retail Solicitor;
Premises and Lease;Negotiate Lease;negotiates;Lease;Negotiates;Lease;
Premises and Lease;Rental Amount;;Rental Amount;;Rental Amount;
Premises and Lease;Term and Conditions;;Term|Conditions;;Term|Conditions;
Premises and Lease;Pay Deposit;pays;Deposit;Pays;Deposit;
Premises and Lease;Generate Lease;generates;Lease;Generates;Lease;
Premises and Lease;Start Looking for Premises;starts looking for;Premises;Starts Looking for;Premises;
Premises and Lease;Check Premises;checks;Premises;Checks;Premises;
Premises and Lease;Check Surrounding Business Environment;checks;Surrounding Business Environment;Checks;Surrounding Business Environment;
Premises and Lease;Buy;buys;;Buys;;
Legal Requirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;Brisbane City Council Decoration Guideline;
Legal Requirement;Start Shop Decoration;starts;Shop Decoration;Starts;Shop Decoration;
Legal Requirement;Complete Shop Decoration;completes;Shop Decoration;;Complete Shop Decoration;
Legal Requirement;Select Insurance;selects;Insurance;Selects;Insurance;
Legal Requirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;covers;Liability|Work|Insurance;
Legal Requirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;
Legal Requirement;Get Licence;gets;Licence;Gets;Licence;
Legal Requirement;Start Operating the Business;starts operating;Business;Starts Operating;Business;
Government Requirenment;Prepare Requirement;prepares;Requirement;Prepares;Requirement;
Government Requirenment;Choose Government Requirenment Pursuer;chooses;Government Requirenment Pursuer;Chooses;Government Requirenment Pursuer;
Government Requirenment;Individual;;;;;
Government Requirenment;Professional;;;;;
Government Requirenment;Choose Trading Name;chooses;Trading Name;Chooses;Trading Name;
Government Requirenment;New Trading Name;;New Trading Name;;New Trading Name;
Government Requirenment;Existing Trading Name;;Existing Trading Name;Existings;Trading Name;
Government Requirenment;Apply in Australian Business Number;applies in;Australian Business Number;Applies in;Australian Business Number;
Government Requirenment;Register Trading Name;registers;Trading Name;;Register Trading Name;
Government Requirenment;Registering in QLD office of Fair trading;registers in;QLD office of Fair trading;Registerings in;QLD office of Fair trading;
Government Requirenment;Registering in Australian Taxation Office;registers in;Australian Taxation Office;Registerings in;Australian Taxation Office;
Government Requirenment;Choose Business Structure;chooses;Business Structure;Chooses;Business Structure;
Government Requirenment;Partnership;;Partnership;;Partnership;
Government Requirenment;Company;;Company;;Company;
Government Requirenment;Australian Company Number (ACN);;Australian Company Number|ACN;;Australian Company Number|ACN;
Government Requirenment;Tax File Number (TFN);;Tax File Number|TFN;;Tax File Number|TFN;
Government Requirenment;Government Sales Tax (GST);;Government Sales Tax|GST;;Government Sales Tax|GST;
Legal Reuirement;Check Brisbane City Council Decoration Guideline;checks;Brisbane City Council Decoration Guideline;Checks;Brisbane City Council Decoration Guideline;
Legal Reuirement;Start Shop Decoration;starts;Shop Decoration;Starts;Shop Decoration;
Legal Reuirement;Complete Shop Decoration;completes;Shop Decoration;;Complete Shop Decoration;
Legal Reuirement;Select Insurance;selects;Insurance;Selects;Insurance;
Legal Reuirement;Liability and Work cover Insurance;;Liability|Work cover Insurance;covers;Liability|Work|Insurance;
Legal Reuirement;Risks, Theft and Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;;Risks|Theft|Natural disasters Insurance;
Legal Reuirement;Get Licence;gets;Licence;Gets;Licence;
Legal Reuirement;Start Operating the Business;starts operating;Business;Starts Operating;Business;
Promotion plan;Identify business type;identifies;business type;Identifies;business type;
Promotion plan;Check financial plan;checks;financial plan;Checks;financial plan;
Promotion plan;Check marketing plan;checks;marketing plan;Checks;marketing plan;
Promotion plan;Evaluate competitor promotion plan;evaluates;competitor promotion plan;Evaluates;competitor promotion plan;
Promotion plan;Define potential costumer;defines;potential costumer;Defines;potential costumer;
Promotion plan;Identify your promotion plan goals;identifies;promotion plan goals;Identifies;promotion plan goals;
Promotion plan;Select promotion plan type;selects;promotion plan type;;Select promotion plan type;
Promotion plan;Media ads;;Media ads;;Media ads;
Promotion plan;Internet ads (e-commerce);;Internet ads|e-commerce;;Internet ads|e-commerce;
Promotion plan;Network exchange ads;;Network exchange ads;;Network exchange ads;
Promotion plan;Newspaper;;Newspaper;;Newspaper;
Promotion plan;Magazine;;Magazine;;Magazine;
Promotion plan;Radio;;Radio;;Radio;
Promotion plan;Television;;Television;;Television;
Promotion plan;E-mail;;E- mail;;E-mail;
Promotion plan;Yellow page listing;;Yellow page listing;;Yellow page listing;
Promotion plan;Discount;;Discount;;Discount;
Promotion plan;Promotional Gimmicks;;Promotional Gimmicks;;Promotional Gimmicks;
Promotion plan;Customer contact;;Customer contact;;Customer contact;
Promotion plan;Mail;;Mail;;Mail;
Financial Plan;Evaluate Business Requirement;evaluates;Business Requirement;Evaluates;Business Requirement;
Financial Plan;Evaluate Business Need;evaluates;Business Need;Evaluates;Business Need;
Financial Plan;Determine Nature of the Business;determines;Nature of the Business;Determines;Nature of the Business;
Financial Plan;Estimate Cash Flow;estimates;Cash Flow;;Estimate Cash Flow;
Financial Plan;Estimate Cash Outflow;estimates;Cash Outflow;;Estimate Cash Outflow;
Financial Plan;Gathering financial data;gathers;financial data;Gatherings;financial data;
Financial Plan;Income;;Income;;Income;
Financial Plan;Debt Level;;Debt Level;;Debt Level;
Financial Plan;Commitment;;Commitment;;Commitment;
Financial Plan;Liability;;Liability;;Liability;
Financial Plan;Evaluate the Financial Sources;evaluates;Financial Sources;Evaluates;Financial Sources;
Financial Plan;Identify Financial Risk;identifies;Financial Risk;Identifies;Financial Risk;
Financial Plan;Interest Rate;;Interest Rate;;Interest Rate;
Financial Plan;Amount of Credit;;Amount of Credit;;Amount of Credit;
Financial Plan;Cash Flow;;Cash Flow;;Cash Flow;
Financial Plan;Market Risk;;Market Risk;;Market Risk;
Financial Plan;Create The Financial Plan;creates;Financial Plan;Creates;Financial Plan;
Financial Plan;Evaluate The Financial Plan;evaluates;Financial Plan;Evaluates;Financial Plan;
Marketing Plan;Define Marketing Goal;defines;Marketing Goal;Defines;Marketing Goal;
Marketing Plan;Determine Marketing Objectives;determines;Marketing Objectives;Determines;Marketing Objectives;
Marketing Plan;Define Primary Objectives;defines;Primary Objectives;Defines;Primary Objectives;
Marketing Plan;Define Primary Sub-Objectives;defines;Primary Sub- Objectives;Defines;Primary Sub-Objectives;
Marketing Plan;Determine Target Market;determines;Target Market;Determines;Target Market;
Marketing Plan;Understand the Product/Services;understands;Product|Services;Understands;Product|Services;
Marketing Plan;Determine Business Location;determines;Business Location;Determines;Business Location;
Marketing Plan;Determine the Product/ Services Prices;determines;Product|Services Prices;Determines;Product|Services Prices;
Marketing Plan;Determine the Financial Plan Budget;determines;Financial Plan Budget;Determines;Financial Plan Budget;
Marketing Plan;Generate Marketing Strategies;generates;Marketing Strategies;Generates;Marketing Strategies;
Marketing Plan;Create Market Development;creates;Market Development;Creates;Market Development;
Marketing Plan;Create Promotional Techniques;creates;Promotional Techniques;Creates;Promotional Techniques;
Marketing Plan;Create Monitoring Techniques;creates;Monitoring Techniques;Creates;Monitoring Techniques;
Admin Office;Enters date for completion;enters;date for completion;Enterses;date for completion;
Company;Track invoice;tracks;invoice;;Track invoice;
SSP;Enter client details;enters;client details;Enters;client details;
SSP;Enter Billing address;enters;Billing address;Enters;Billing address;
SSP;Enter Shipping address;enters;Shipping address;Enters;Shipping address;
Registry;Sort the invoices per Client;sorts;invoices per Client;Sorts;invoices per Client;
The payment office;Pay the invoices;pays;invoices;Pays;invoices;
Client;Log in;logs in;;Logs in;;
Client;Select service;selects;service;;Select service;
Client;Individual;;;;;
Client;Educational;;;;;
Client;Businesses;;Businesses;;Businesses;
Client;Choose payment method;chooses;payment method;Chooses;payment method;
Client;Confirm payment;confirms;payment;Confirms;payment;
Client;Send service to client;sends;service to client;Sends;service to client;
User;Determine your business needs;determines;business needs;Determines;business needs;
User;Check your budget;checks;budget;Checks;budget;
User;Start search for ISP;starts;search for ISP;Starts;search for ISP;
User;Evaluate the ISP provider;evaluates;ISP provider;Evaluates;ISP provider;
User;Read reviews about the companies;reads;reviews about the companies;Reads;reviews about the companies;
User;Determine how long the provider been in business;determines;provider|business;Determines|is in;provider|business;
User;Check if they require specific hardware;checks;specific hardware;Checks if|requires;specific hardware;
User;Check ISP Prices;checks;ISP Prices;Checks;ISP Prices;
User;Check ISP payment options;checks;ISP payment options;Checks;ISP payment options;
User;Check ISP Help desk;checks;ISP Help desk;Checks;ISP Help desk;
User;Check ISP download/upload plans limit;checks;ISP download|upload plans limit;Checks;ISP download|upload plans limit;
User;Check ISP speed plan;checks;ISP speed plan;Checks;ISP speed plan;
User;Check ISP email accounts;checks;ISP email accounts;Checks;ISP email accounts;
External Expert;Receive request;receives;request;Receives;request;
External Expert;Send response;sends;response;Sends;response;
External Expert;Work on request;works on;request;Works on;request;
Referee;Start case;starts;case;Starts;case;
Referee;Receive review;receives;review;Receives;review;
Referee;File results;files;results;;File results;
Referee;Write report;writes;report;Writes;report;
Managing director;Start case;starts;case;Starts;case;
Managing director;Receive response;receives;response;Receives;response;
Managing director;Forward review;forwards;review;;Forward review;
Managing director;Write check for expert;writes;check for expert;Writes;check for expert;
Customers;Generate RFQ;generates;RFQ;Generates;RFQ;
Customers;Analyze Sales Quote;analyzes;Sales Quote;Analyzes;Sales Quote;
Customer;Review Suppliers and Send RFQ;sends;Review Suppliers|RFQ;Sends;Review Suppliers|RFQ;
Customer;Send Purchase Order;sends;Purchase Order;Sends;Purchase Order;
Customer;Sending an inquiry on products availability;sends;inquiry on products availability;Sendings;inquiry on products availability;
Customer;Verifies Pricing and terms of items;verifies;Pricing|terms of items;Verifieses;Pricing|terms of items;
Customer;Send Payment;sends;Payment;Sends;Payment;
Customer;Wait for Quotation;waits for;Quotation;Waits for;Quotation;
Customer;Waiting for purchase invoice and shipment;waits for;purchase invoice|shipment;Waitings for;purchase invoice|shipment;
Supplier;Send the shipment and packing list;sends;shipment|packing list;Sends;shipment|packing list;
Supplier;Send Bill;sends;Bill;Sends;Bill;
Supplier;Receive Payment for goods;receives;Payment for goods;Receives;Payment for goods;
Student;Decides to add or drop a class late;decides to add|decides to drop;class;Decideses|adds|drops;class;
Student;Communicates with teacher about adding or dropping;communicates with;teacher|dropping;Communicateses with|adds|drops;teacher;
Web design team;informational meeting;;informational meeting;;informational meeting;
Web design team;storyboard;;storyboard;;storyboard;
Web design team;design;;design;;design;
Web design team;development;;development;;development;
Web design team;prepare content;prepares;content;prepares;content;
Web design team;initial draft;;initial draft;;initial draft;
Web design team;preparation final version;;preparation final version;;preparation final version;
Web design team;building;;building;builds;;
Web design team;review;;review;;review;
Web design team;approval of site;;approval of site;;approval of site;
marketing team;review initial draft;reviews;initial draft;reviews;initial draft;
Charles;empty mailbox;empties;mailbox;;empty mailbox;
Charles;call applicant, ask for completion of data;"calls;asks";"applicant;completion of data";calls|asks for;applicant|completion of data;
Charles;add incoming mail number, record letter in letter box, archive it;"adds;records";"incoming mail number;letter in letter box|archive";adds|archives;incoming mail number|record letter in letter box;
Charles;takes letters to Miranda;takes;letters to Miranda;takes;letters to Miranda;
Miranda;stamps letter;stamps;letter;;stamps letter;
Miranda;hands letter to Charles;hands;letter to Charles;;hands letter to Charles;
Applicant;send application;sends;application;sends;application;
Charles;write amount in member register;writes;amount in member register;writes;amount in member register;
Miranda;tell Charles;tells;Charles;tells;Charles;
Miranda;calculates membership fee;calculates;membership fee;calculates;membership fee;
sales department;store order;stores;order;;store order;
sales department;reject order;rejects;order;rejects;order;
sales department;accept order;accepts;order;accepts;order;
sales department;check order;checks;order;checks;order;
sales department;Ship order;ships;order;;Ship order;
engineering department;Preparation;;Preparation;;Preparation;
engineering department;assembles the bicycle;assembles;bicycle;assembles;bicycle;
storehouse;check quantity of each part;checks;quantity of each part;checks;quantity of each part;
storehouse;reserved;reserves;;reserves;;
storehouse;back-ordered;back-orders;;;;
customer;Connecting with website;connects with;website;Connectings with;website;
customer;Account Preparation    ~;;Account Preparation;;Account Preparation;
customer;Send Feedback;sends;Feedback;Sends;Feedback;
customer;Receive order;receives;order;Receives;order;
customer;Checkout    ~;;Checkout;;Checkout;
customer;Receive Confirmation;receives;Confirmation;Receives;Confirmation;
Catering service;Administration      ~;;Administration;;Administration;
Catering service;Check Order;checks;Order;Checks;Order;
Catering service;Store Order;stores;Order;;Store Order;
Catering service;Send Confirmation;sends;Confirmation;Sends;Confirmation;
Catering service;Preparation of warm food;;Preparation of warm food;;Preparation of warm food;
Catering service;Delete Order;deletes;Order;Deletes;Order;
Catering service;Take cold goods;takes;cold goods;Takes;cold goods;
Catering service;Ship Goods;ships;Goods;;Ship Goods;
Catering service;Send feedback e-mail;sends;feedback e-mail;Sends;feedback e-mail;
Catering service;Receive Feedback;receives;Feedback;Receives;Feedback;
Credit officer;make decision;makes;decision;makes;decision;
Credit officer;Deliver credit card;delivers;credit card;Delivers;credit card;
Credit officer;produce credit card;produces;credit card;produces;credit card;
Credit officer;notify customer;notifies;customer;notifies;customer;
Clerck;Check completeness;checks;completeness;Checks;completeness;
Clerck;Ask additional information;asks;additional information;Asks;additional information;
Clerck;check income source;checks;income source;checks;income source;
Clerck;check credit history;checks;credit history;checks;credit history;
Clerck;Produce credit assessment;produces;credit assessment;Produces;credit assessment;
Clerck;mark as withdrawn and file;"mark as;files ";"withdrawn;";withdraws|files;mark;
Senior credit officer;make decition;makes;decition;makes;decition;
Select forest plots;Find plots;finds;plots;Finds;plots;
Select forest plots;Assess plots;assesses;plots;Assesses;plots;
Select forest plots;Make initial offering;makes;initial offering;Makes;initial offering;
Select forest plots;Tax on the field;taxes on;field;;Tax on the field;
Select forest plots;Register offering in online system;registers;offerings in online system;offers in;Register|online system;
Select forest plots;Buy forest plot;buys;forest plot;Buys;forest plot;
Employee;Fill in procurement form;fills in;procurement form;Fills in;procurement form;
Employee;Get quote from vendor;gets;quote from vendor;Gets;quote from vendor;
Supervisors;Approve financially;approves financially;;Approves;;
Supervisors;Approve the necessity;approves;necessity;Approves;necessity;
Purchase Dep.;Check complete- ness;checks;ness;Checks;ness;
Purchase Dep.;Select vendors;selects;vendors;;Select vendors;
Purchase Dep.;Check and Update vendor's details;checks|updates;vendor’s details;Checks;Update vendor's details;
Purchase Dep.;Request quote update;requests;quote update;;Request|update;
Purchase Dep.;Handle issue;handles;issue;Handles;issue;
Goods Receipt Dep.;Check delivery;checks;delivery;Checks;delivery;
Goods Receipt Dep.;Confirm delivery;confirms;delivery;Confirms;delivery;
Goods Receipt Dep.;Send Delivery to Employee;sends;Delivery to Employee;Sends;Delivery to Employee;
Goods Receipt Dep.;Handle issue;handles;issue;Handles;issue;
Accounts payable;Trigger bank payment;triggers;bank payment;;Trigger bank payment;
Tech;Request pickup time;requests;pickup time;Requests;pickup time;
Tech;Divide requests according to pick-up time;divides;requests|time;Divides|accords to;requests|pick-up time;
Tech;Enter data;enters;data;Enters;data;
Tech;Take payment, check id and hand over;takes;payment|id|hand;Takes|checks|hands over;payment|id;
Tech;count and verify drugs;counts;drugs;counts|verifies;drugs;
System;Perform DUR;performs;DUR;Performs;DUR;
System;Check Insurance;checks;Insurance;Checks;Insurance;
System;Assign to technician;assigns;technician;Assigns to;technician;
Pharmacist;Review DUR;reviews;DUR;;Review DUR;
Pharmacist;Call doctor or patient about replacing;calls;doctor|patient|replacing;Calls|replaces;doctor;
Pharmacist;Seal in the bag and leave to pickup area;leaves to;Seal in the bag|pickup area;leaves to;Seal in the bag|pickup area;
Tech;Call and ask confirmation;calls;confirmation;Calls|asks;confirmation;
Tech;order drugs and notify customer;orders;drugs|customer;notifies;order drugs|customer;
Tech;Inform pharmacist (if needed);informs;pharmacist;Informs|needs;pharmacist;
Tech;describe problem and assigne to pharmacist;describes;problem|assigne to pharmacist;describes;problem|assigne to pharmacist;
Tech;Mark the script as invalid and return to customer;"marks as invalid;returns to";"script;customer";Marks|returns to;script|customer;
System;Check insurance;checks;insurance;Checks;insurance;
System;Stock Shortage check;stocks;Shortage check;;Stock Shortage check;
Pharmacist;Call to a doctor;calls to;doctor;Calls to;doctor;
Pharmacist;Resolve complicated error;resolves;complicated error;Resolves complicated;error;
Pharmacist;Call payor;calls;payor;Calls;payor;
Pharmacist;Mark the script as invalid and send SMS to customer;"marks as invalid;returns to";"script;customer";Marks|sends;script|SMS to customer;
Client;test resolution;tests;resolution;;test resolution;
Client;notify outcome (e-mail);notifies;outcome|e- mail;notifies;outcome|e-mail;
Client;enter request;enters;request;enters;request;
Level-1 support staff;Check for known request;checks for;request;Checks for|knows;request;
Level-1 support staff;send resolution;sends;resolution;sends;resolution;
Level-1 support staff;Forward request (automated);forwards;request;automates;Forward request;
Level-1 support staff;mark request as closed;marks as closed;request;;mark request;
Level-1 support staff;Register request;registers;request;;Register request;
Level-1 support staff;Communicate resolution;communicates;resolution;Communicates;resolution;
Level-2 support staff;Evaluate request;evaluates;request;Evaluates;request;
Level-2 support staff;Assign priority level;assigns;priority level;Assigns;priority level;
Level-2 support staff;research and develope a resolution;researches;resolution;researches|developes;resolution;
Level-2 support staff;write and send resolution;writes;resolution;writes|sends;resolution;
Job Tracking System;Assign request;assigns;request;Assigns;request;
Client;check for known/similar issues;checks for;similar issues;checks for|knows;similar issues;
Client;enter request via web interface;enters;request via web interface;enters;request via web interface;
Client;mark request as closed;marks as closed;request;;mark request;
Client;comment resolution;comments;resolution;;comment resolution;
Job Tracking System;notify client (automated notification);notifies;client|automated notification;notifies|automates;client|notification;
Customer;Review the vendors;reviews;vendors;Reviews;vendors;
Finance;Adding the overhead cost;adds;overhead cost;Addings;overhead cost;
Department;Specify and quantify the demand;specifies|quantifies;demand;Specifies|quantifies;demand;
Department;Use goods from stock;uses;goods from stock;Uses;goods from stock;
Department;Create purchase requisition;creates;purchase requisition;Creates;purchase requisition;
Central procurement department;Check purchase requisition;checks;purchase requisition;Checks;purchase requisition;
Central procurement department;Create order template from purchase requisition;creates;order template from purchase requisition;Creates;order template from purchase requisition;
Central procurement department;create supplier in ERP;creates;supplier in ERP;creates;supplier in ERP;
Approver;Approve & trigger order;approves|triggers;order;Approves|triggers;order;
Doctor;Evaluate linphoma risk;evaluates;linphoma risk;Evaluates;linphoma risk;
Doctor;Booking hematology visit;bookings;hematology visit;;Booking hematology visit;
Specialist;Hematology visit;;Hematology visit;visits;Hematology;
Specialist;Booking lab analysis;book;lab analysis;;Booking lab analysis;
Specialist;Analysis outcome;;Analysis outcome;;Analysis outcome;
Specialist;Booking biopsy;;Booking biopsy;;Booking biopsy;
Specialist;Biopsy outcome;;Biopsy outcome;;Biopsy outcome;
Specialist;Diagnosis;;Diagnosis;;Diagnosis;
Specialist;Staging;;Staging;;Staging;
Specialist;Select treatment;selects;treatment;Selects;treatment;
Specialist;Booking drug;;Booking drug;;Booking drug;
Specialist;booking day hospital;;booking day hospital;;booking day hospital;
Specialist;Receive drug;receives;drug;Receives;drug;
Specialist;Laboratory parameter;;Laboratory parameter;;Laboratory parameter;
Specialist;TLS treatment;;TLS treatment;;TLS treatment;
Specialist;Follow up and restaging;follows up|restages;;Follows up|restagings;;
Team;Defend project;defends;project;Defends;project;
Student;Fix the homework;fixes;homework;Fixes;homework;
Student;Extend the process;extends;process;Extends;process;
Student;Perform work on project;performs;work on project;Performs;work on project;
Ucitel;Check process model;checks;process model;Checks;process model;
Ucitel;Check process;checks;process;Checks;process;
Ucitel;Assign points;assigns;points;Assigns;points;
Ucitel;Consult project;consults;project;;Consult project;
Ucitel;assign student to team;assigns;student to team;assigns;student to team;
Ucitel;check progress;checks;progress;checks;progress;
Storage;Process order request;processes;order request;;Process order request;
Storage;Ready order for transport;readies;order for transport;;Ready order for transport;
Storage;Acquire missing items;acquires;missing items;Acquires missing;items;
Storage;Transport to shop;transports to;shop;;Transport to shop;
Shop;Get item from storage;gets;item from storage;Gets;item from storage;
Shop;Take over package in shop;takes over;package in shop;Takes over;package in shop;
Shop;Notify user about readiness;notifies;user about readiness;Notifies;user about readiness;
Shop;Print invoice;prints;invoice;;Print invoice;
Shop;Hand over package;hands over;package;;Hand over package;
Subject;Go into the Mobile Unit;goes into;Mobile Unit;Gos into;Mobile Unit;
Subject;Announce Arrival;announces;Arrival;Announces;Arrival;
Subject;Give Registration Form;gives;Registration Form;Gives;Registration Form;
Subject;Send ID;sends;ID;Sends;ID;
PC-Operator;Ask for Registration Form;asks for;Registration Form;Asks for;Registration Form;
PC-Operator;Check Registration;checks;Registration;Checks;Registration;
PC-Operator;Send Registration Details;sends;Registration Details;Sends;Registration Details;
Wellbeing Survey Software;Get Details;gets;Details;Gets;Details;
Mobile Unit;Scan form bar code (ID);scans;form bar code|ID;;Scan form bar code|ID;
Mobile Unit;Request Registration Form;requests;Registration Form;;Request Registration Form;
Communication Team;Send Registration Details;sends;Registration Details;Sends;Registration Details;
Communication Team;Send Invitation;sends;Invitation;Sends;Invitation;
Wellbeing WebServer;Generate ID Number;generates;ID Number;Generates;ID Number;
Wellbeing WebServer;Export Data;exports;data;;Export Data;
Wellbeing WebServer;Enable Participation form (ID + consent declaration);enables;Participation form|ID|consent declaration;Enables;Participation form|ID|consent declaration;
Subject;Confirm Interest;confirms;Interest;Confirms;Interest;
Movile Unit;Import Data;imports;data;;Import Data;
Seller;Inform customer;informs;customer;Informs;customer;
Seller;Remove article from catalogue;removes;article from catalogue;Removes;article from catalogue;
Seller;Check availability;checks;availability;Checks;availability;
Seller;Ship article;ships;article;;Ship article;
Seller;Procurement;;Procurement;;Procurement;
Seller;Receive Payment;receives;Payment;Receives;Payment;
Seller;Financial Settlement;;Financial Settlement;;Financial Settlement;
Order Process;Inform customer;informs;customer;Informs;customer;
Order Process;Remove article from catalogue;removes;article from catalogue;Removes;article from catalogue;
Order Process;Check availability;checks;availability;Checks;availability;
Order Process;Ship article;ships;article;;Ship article;
Order Process;Process Payment;processes;Payment;;Process Payment;
Order Process;Financial Settlement;;Financial Settlement;;Financial Settlement;
Missionary;check the financial settlement and sign;"checks;signs";Financial Settlement;checks;financial settlement|sign;
Missionary;sign the financial settlement;signs;M8|financial settlement;signs;financial settlement;
Team Assitant;enter the data in the establisment management tool;enters;data in the establisment management tool;enters;data in the establisment management tool;
Team Assitant;ask to sign the statement of liquidation to the direction and the missionary;asks to sign;statement of liquidation;asks|signs;statement of liquidation to the direction|missionary;
Team Assitant;modify OSB;modifies;OSB;modifies;OSB;
Team Assitant;Classify the dossier;classifies;dossier;Classifies;dossier;
Team Assitant;Make the approximation of the payment between the management tool and OSB;makes;approximation of the payment between the management tool and OSB;Makes;approximation of the payment between the management tool|OSB;
Team Assitant;check the supporting documents and calculate the cost of refund;"checks;calculates";"supporting documents;cost of refund";checks|supports|calculates;documents|cost of refund;
Team Assitant;send to the corresponding financial department the dossier and copies (depending on institution);sends to;TA12|financial department the dossier|copies|institution;sends to|corresponds|depends on;financial department the dossier|copies|institution;
Direction;sign the financial settlement;signs;Financial Settlement;signs;financial settlement;
Direction;check the financial settlement and sign;"checks;signs";"|financial settlement;";checks;financial settlement|sign;
Seller;Inform the customer;informs;customer;Informs;customer;
Seller;Check if the article is available;checks;article;Checks if|is;article;
Seller;Handle Payment;handles;Payment;Handles;Payment;
Seller;Update Financial Records;updates;Financial Records;;Update Financial Records;
Team Assistant;check the credit availability;checks;credit availability;checks;credit availability;
Team Assistant;place the order;places;order;places;order;
Team Assistant;enter the mission data in the budget management tool;enters;mission data in the budget management tool;enters;mission data in the budget management tool;
Team Assistant;send the dossier to direction to get approved;sends;dossier to direction;sends|gets approved;dossier to direction to;
Team Assistant;classify all the documents;classifies;documents;classifies;documents;
Team Assistant;make mission order without expenses (MOWE);makes;mission order without expenses|MOWE;makes;mission order without expenses|MOWE;
Team Leader;check the relevancy and the cost of the mission;checks;relevancy|cost of the mission;checks;relevancy|cost of the mission;
Team Leader;choose financial contract;chooses;financial contract;chooses;financial contract;
Team Leader;approve by signing;approves by;signing;approves by|signs;;
Team Leader;disapprove;disapproves;;disapproves;;
Employee;set the travel schedules;sets;travel schedules;sets;travel schedules;
Employee;look for accommodation;looks for;accommodation;looks for;accommodation;
Employee;request quote for transportation and accommodation;requests;quote for transportation|accommodation;requests;transportation|accommodation;
Employee;fill mission order request (MOR);fills;mission order request|MOR;fills;mission order request|MOR;
Employee;address the MOR and the quote to the assistant;addresses;MOR|quote to the assistant;addresses;MOR|quote to the assistant;
Direction;check the documents;checks;documents;checks;documents;
Direction;disapprove;disapproves;;disapproves;;
Direction;approve by signing;approves by;signing;approves by|signs;;
Manufacturer;Reject Order;rejects;Order;Rejects;Order;
Manufacturer;Confirm Order;confirms;Order;Confirms;Order;
Manufacturer;Deliver Order;delivers;Order;Delivers;Order;
Customer;Request Order;requests;Order;Requests;Order;
Student;Login to QUT Virtual;logins to;QUT Virtual;;Login to QUT Virtual;
Student;Proceed to Manage Study Plan/Package;proceeds;Study Plan|Package;Proceeds|Manages;Study Plan|Package;
Student;Check Enrol Boxes;checks;Enrol Boxes;Checks;Enrol Boxes;
Student;Confirm Enrolment;confirms;Enrolment;Confirms;Enrolment;
Student;Do Nothing;does;;Dos;Nothing;
Student;Pay Fees;pays;Fees;Pays;Fees;
Student;View Prerequisites Information;views;Prerequisites Information;Views;Prerequisites Information;
Student;Request Prerequisites Waiver;requests;Prerequisites Waiver;;Request Prerequisites Waiver;
QUT Administration;Verify User;verifies;User;Verifies;User;
QUT Administration;Process Search;processes;Process Search;;Process Search;
QUT Administration;Administer Enrolment;administers;Enrolment;Administers;Enrolment;
QUT Administration;Process Unit/s Swap;processes;Unit|Swap;;Process Unit|s Swap;
QUT Administration;Process Unit/s Withdrawal;processes;Unit|Withdrawal;;Process Unit|s Withdrawal;
QUT Administration;Process Payment;processes;Payment;;Process Payment;
Student;Log out of QUT Virtual;logs out;QUT Virtual;Logs out;QUT Virtual;
QUT Administration;Process Prerequisites Waiver;processes;Prerequisites Waiver;;Process Prerequisites Waiver;
QUT Administration;Check Census Date;checks;Census Date;Checks;Census Date;
Student;Select Enrolled Unit to Swap;selects to swap;Enrolled Unit to Swap;Enrolleds;Select|Unit to Swap;
Student;Search for Unit;searches for;Unit;;Search for Unit;
